"species","stat.abund_max","stat.no_sites_abund_max","stat.no_sites_abund","stat.no_sites_abund_over25","stat.abund_median","stat.abund_mean","stat.no_sites_recorded","SELECTION"
11358,2,3,7,0,1,1.42857142857143,19,"all"
8306,3,4,84,0,1,1.23809523809524,964,"all"
1002,4,3,43,0,1,1.7906976744186,322,"all"
4444,4,3,123,0,1,1.57723577235772,1056,"all"
14720,5,1,2,0,3.5,3.5,47,"all"
15275,5,3,37,0,1,1.67567567567568,608,"all"
17319,4,1,2,0,2.5,2.5,89,"all"
40336,NA,NA,NA,NA,NA,NA,97,"all"
12452,4,1,9,0,1,1.44444444444444,163,"all"
4632,3,1,1,0,3,3,9,"all"
14414,3,2,25,0,1,1.36,245,"all"
13372,3,1,7,0,1,1.28571428571429,293,"all"
3080,1,10,10,0,1,1,205,"all"
11003,NA,NA,NA,NA,NA,NA,9,"all"
5740,2,2,5,0,1,1.4,158,"all"
1707,3,2,6,0,2,2,57,"all"
5445,2,2,12,0,1,1.16666666666667,508,"all"
16748,2,1,8,0,1,1.125,772,"all"
9516,NA,NA,NA,NA,NA,NA,23,"all"
9717,1,2,2,0,1,1,65,"all"
420,2,1,8,0,1,1.125,956,"all"
40492,2,1,7,0,1,1.14285714285714,1611,"all"
8663,NA,NA,NA,NA,NA,NA,1,"all"
4402,5,1,252,0,1,1.23809523809524,5917,"all"
4247,1,1,1,0,1,1,159,"all"
4412,1,14,14,0,1,1,346,"all"
8289,NA,NA,NA,NA,NA,NA,11,"all"
5319,4,4,58,0,2,1.74137931034483,870,"all"
16267,NA,NA,NA,NA,NA,NA,1,"all"
9316,NA,NA,NA,NA,NA,NA,14,"all"
11334,NA,NA,NA,NA,NA,NA,9,"all"
11587,1,1,1,0,1,1,6,"all"
3623,NA,NA,NA,NA,NA,NA,1,"all"
14349,NA,NA,NA,NA,NA,NA,14,"all"
40614,NA,NA,NA,NA,NA,NA,15,"all"
10940,NA,NA,NA,NA,NA,NA,34,"all"
2034,NA,NA,NA,NA,NA,NA,8,"all"
13448,4,1,14,0,2,2.14285714285714,64,"all"
9385,4,4,16,0,2,2.5625,411,"all"
9505,3,1,178,0,1,1.21348314606742,2342,"all"
17296,3,3,76,0,1,1.36842105263158,595,"all"
6671,5,1,484,0,1,1.41735537190083,4640,"all"
14236,3,6,59,0,1,1.52542372881356,3212,"all"
17386,5,8,199,0,2,1.8643216080402,4162,"all"
13597,3,6,111,0,1,1.33333333333333,4026,"all"
16614,4,2,104,0,1,1.375,4432,"all"
15774,4,3,132,0,1,1.41666666666667,3338,"all"
12951,3,1,23,0,1,1.52173913043478,945,"all"
4154,3,2,38,0,1,1.18421052631579,2525,"all"
7526,3,1,8,0,1,1.25,651,"all"
263,1,2,2,0,1,1,66,"all"
9415,2,6,36,0,1,1.16666666666667,376,"all"
4201,NA,NA,NA,NA,NA,NA,28,"all"
4583,2,20,75,0,1,1.26666666666667,1467,"all"
13903,3,4,43,0,1,1.51162790697674,2848,"all"
5830,2,5,47,0,1,1.1063829787234,1916,"all"
40635,5,2,142,0,1,1.21830985915493,3265,"all"
7741,NA,NA,NA,NA,NA,NA,7,"all"
788,NA,NA,NA,NA,NA,NA,91,"all"
12583,3,1,79,0,1,1.12658227848101,3399,"all"
8817,2,2,6,0,1,1.33333333333333,501,"all"
704,3,2,67,0,1,1.28358208955224,3904,"all"
3252,1,2,2,0,1,1,217,"all"
16870,NA,NA,NA,NA,NA,NA,2,"all"
1291,1,4,4,0,1,1,425,"all"
517,2,2,10,0,1,1.2,957,"all"
774,4,1,168,0,1,1.30952380952381,1893,"all"
1766,NA,NA,NA,NA,NA,NA,16,"all"
7594,NA,NA,NA,NA,NA,NA,96,"all"
7046,1,2,2,0,1,1,68,"all"
2335,NA,NA,NA,NA,NA,NA,176,"all"
1067,1,3,3,0,1,1,211,"all"
5469,3,2,64,0,1,1.21875,1366,"all"
2297,3,18,341,0,1,1.32258064516129,9417,"all"
14518,3,1,22,0,1,1.31818181818182,574,"all"
12830,1,3,3,0,1,1,127,"all"
16796,4,6,133,0,1,1.45112781954887,4625,"all"
8435,4,1,63,0,1,1.33333333333333,2389,"all"
829,1,3,3,0,1,1,292,"all"
9650,3,1,23,0,1,1.30434782608696,615,"all"
5398,4,4,191,0,1,1.43455497382199,6490,"all"
10516,NA,NA,NA,NA,NA,NA,65,"all"
17511,4,2,64,0,1,1.296875,4363,"all"
12922,4,3,65,0,1,1.53846153846154,1830,"all"
40467,2,1,1,0,2,2,19,"all"
3035,1,3,3,0,1,1,435,"all"
14143,1,1,1,0,1,1,32,"all"
778,NA,NA,NA,NA,NA,NA,9,"all"
5193,3,1,23,0,1,1.52173913043478,278,"all"
6978,2,8,21,0,1,1.38095238095238,2138,"all"
3497,NA,NA,NA,NA,NA,NA,7,"all"
40470,5,1,113,0,2,1.8141592920354,1024,"all"
2714,NA,NA,NA,NA,NA,NA,100,"all"
14827,NA,NA,NA,NA,NA,NA,1,"all"
3911,4,1,89,0,1,1.43820224719101,2736,"all"
14718,NA,NA,NA,NA,NA,NA,5,"all"
40547,NA,NA,NA,NA,NA,NA,99,"all"
10347,NA,NA,NA,NA,NA,NA,9,"all"
15078,1,1,1,0,1,1,228,"all"
14830,4,1,59,0,1,1.55932203389831,4025,"all"
6131,3,8,86,0,2,1.61627906976744,3109,"all"
2705,2,2,8,0,1,1.25,565,"all"
17601,2,7,12,0,2,1.58333333333333,237,"all"
7858,5,3,218,0,2,1.89908256880734,6570,"all"
7855,5,1,99,0,2,1.78787878787879,2650,"all"
8152,4,6,165,0,1,1.58181818181818,5949,"all"
7524,1,12,12,0,1,1,1032,"all"
40495,1,15,15,0,1,1,1377,"all"
4032,NA,NA,NA,NA,NA,NA,13,"all"
17322,1,4,4,0,1,1,37,"all"
9575,1,6,6,0,1,1,90,"all"
9233,3,1,1,0,3,3,316,"all"
17294,2,4,69,0,1,1.05797101449275,2024,"all"
8442,5,7,1119,0,2,1.84003574620197,8617,"all"
11029,4,1,7,0,1,1.85714285714286,83,"all"
2553,2,1,2,0,1.5,1.5,77,"all"
4787,4,8,52,0,2,2.01923076923077,674,"all"
4278,2,2,7,0,1,1.28571428571429,108,"all"
8342,1,1,1,0,1,1,2,"all"
3270,2,2,6,0,1,1.33333333333333,22,"all"
40415,5,7,253,0,2,1.90118577075099,1088,"all"
13935,4,1,416,0,1,1.28365384615385,1832,"all"
6096,4,5,44,0,2,1.97727272727273,322,"all"
667,5,4,1275,0,2,1.70509803921569,5484,"all"
8341,3,6,68,0,1,1.51470588235294,167,"all"
10970,3,1,5,0,2,1.8,15,"all"
6047,3,7,80,0,1,1.425,452,"all"
410,3,25,542,0,1,1.3690036900369,2683,"all"
15958,2,3,10,0,1,1.3,474,"all"
4199,5,1,1390,0,2,1.71294964028777,5793,"all"
12871,3,2,13,0,1,1.61538461538462,36,"all"
13535,NA,NA,NA,NA,NA,NA,2,"all"
4893,3,7,78,0,1,1.52564102564103,425,"all"
2230,NA,NA,NA,NA,NA,NA,5,"all"
16855,NA,NA,NA,NA,NA,NA,2,"all"
2701,3,1,11,0,1,1.36363636363636,110,"all"
16688,3,1,1,0,3,3,15,"all"
14769,NA,NA,NA,NA,NA,NA,1,"all"
3326,5,4,23,0,3,2.82608695652174,260,"all"
836,5,1,444,0,1,1.5045045045045,2032,"all"
10452,4,3,9,0,2,2.55555555555556,18,"all"
7444,5,3,31,0,2,2.41935483870968,109,"all"
13445,5,2,71,0,2,1.83098591549296,616,"all"
7822,3,10,93,0,1,1.51612903225806,469,"all"
10550,4,1,36,0,2,1.97222222222222,124,"all"
3211,4,16,2450,0,1,1.45836734693878,10862,"all"
7554,4,17,833,0,1,1.66146458583433,4467,"all"
40297,4,1,131,0,1,1.42748091603053,343,"all"
6384,3,1,7,0,1,1.28571428571429,92,"all"
11217,3,1,11,0,1,1.45454545454545,293,"all"
7810,1,1,1,0,1,1,27,"all"
10444,5,15,1734,0,2,1.91118800461361,9954,"all"
17355,2,1,3,0,1,1.33333333333333,24,"all"
77,4,3,11,0,3,2.72727272727273,370,"all"
40202,5,1,87,0,1,1.47126436781609,668,"all"
13366,3,1,36,0,1,1.13888888888889,372,"all"
2063,5,2,5,0,3,3.8,128,"all"
13375,5,1,5,0,3,3.2,96,"all"
13380,NA,NA,NA,NA,NA,NA,2,"all"
4066,2,6,36,0,1,1.16666666666667,130,"all"
14787,4,2,389,0,1,1.18766066838046,1832,"all"
13964,5,2,1038,0,1,1.64547206165703,4514,"all"
9384,2,6,19,0,1,1.31578947368421,64,"all"
13449,3,2,66,0,1,1.27272727272727,275,"all"
12836,4,1,377,0,1,1.37400530503979,2316,"all"
1901,5,1,183,0,1,1.51366120218579,633,"all"
6037,5,7,199,0,1,1.67336683417085,2037,"all"
7666,NA,NA,NA,NA,NA,NA,3,"all"
7874,3,3,19,0,1,1.57894736842105,112,"all"
15318,5,6,450,0,2,1.85333333333333,2295,"all"
9135,NA,NA,NA,NA,NA,NA,1,"all"
17720,5,2,85,0,1,1.75294117647059,519,"all"
17732,5,61,3263,0,2,2.06435795280417,12669,"all"
1386,NA,NA,NA,NA,NA,NA,2,"all"
11022,5,2,927,0,1,1.58899676375405,6467,"all"
5504,NA,NA,NA,NA,NA,NA,4,"all"
2945,5,6,1731,0,1,1.30213749277874,11669,"all"
6191,4,1,29,0,2,1.89655172413793,382,"all"
2967,3,1,46,0,1,1.21739130434783,658,"all"
2491,3,1,4,0,1,1.5,14,"all"
12016,3,1,4,0,2,2,114,"all"
10366,4,3,51,0,1,1.64705882352941,288,"all"
10043,5,1,7,0,2,2.57142857142857,78,"all"
8954,4,3,46,0,1,1.69565217391304,265,"all"
10675,3,2,18,0,1,1.5,222,"all"
5579,5,143,5698,0,2,2.40961740961741,21073,"all"
40236,5,2,332,0,1,1.61144578313253,3464,"all"
4991,5,1,13,0,2,1.84615384615385,172,"all"
12820,1,1,1,0,1,1,34,"all"
9665,NA,NA,NA,NA,NA,NA,3,"all"
790,4,3,78,0,1,1.65384615384615,617,"all"
2719,4,1,34,0,1,1.44117647058824,156,"all"
40343,4,2,124,0,1,1.58064516129032,460,"all"
7212,3,4,50,0,1,1.3,568,"all"
9610,2,1,4,0,1,1.25,68,"all"
1830,NA,NA,NA,NA,NA,NA,27,"all"
16933,NA,NA,NA,NA,NA,NA,2,"all"
3614,3,6,90,0,1,1.43333333333333,1200,"all"
15781,5,7,500,0,1,1.782,5297,"all"
1303,5,1,255,0,2,1.78039215686274,1780,"all"
7862,4,3,9,0,2,2.44444444444444,72,"all"
11998,5,3,47,0,2,2.36170212765957,373,"all"
6247,5,1,139,0,2,1.80575539568345,367,"all"
12582,NA,NA,NA,NA,NA,NA,1,"all"
14195,5,18,953,0,2,1.99265477439664,4511,"all"
3371,5,1,36,0,2,2.13888888888889,213,"all"
9299,5,1,1,0,5,5,3,"all"
9300,NA,NA,NA,NA,NA,NA,1,"all"
12461,5,2,101,0,1,1.44554455445545,1512,"all"
12633,NA,NA,NA,NA,NA,NA,14,"all"
9993,4,1,43,0,2,1.83720930232558,163,"all"
10615,NA,NA,NA,NA,NA,NA,4,"all"
13164,1,2,2,0,1,1,6,"all"
13369,NA,NA,NA,NA,NA,NA,1,"all"
13161,5,1,158,0,1,1.69620253164557,1643,"all"
14699,1,1,1,0,1,1,1,"all"
5283,4,4,366,0,1,1.58469945355191,1862,"all"
273,3,1,6,0,1,1.33333333333333,100,"all"
16709,1,1,1,0,1,1,10,"all"
10350,5,6,2067,0,1,1.6066763425254,16261,"all"
14111,4,2,636,0,1,1.4685534591195,2403,"all"
10743,5,2,58,0,1,1.91379310344828,538,"all"
15987,NA,NA,NA,NA,NA,NA,1,"all"
40633,3,7,35,0,1,1.57142857142857,151,"all"
40481,3,1,61,0,1,1.16393442622951,630,"all"
12632,NA,NA,NA,NA,NA,NA,1,"all"
10431,5,11,856,0,2,1.83411214953271,5907,"all"
8953,5,2,1958,0,1,1.57711950970378,8694,"all"
1696,4,5,74,0,2,2.17567567567568,383,"all"
14153,NA,NA,NA,NA,NA,NA,61,"all"
10695,5,1,34,0,1.5,1.82352941176471,903,"all"
12231,2,1,6,0,1,1.16666666666667,91,"all"
40576,3,1,1,0,3,3,2,"all"
7682,5,1,120,0,1,1.50833333333333,1718,"all"
5167,NA,NA,NA,NA,NA,NA,5,"all"
4146,NA,NA,NA,NA,NA,NA,4,"all"
14487,NA,NA,NA,NA,NA,NA,2,"all"
40301,5,1,74,0,2,1.81081081081081,584,"all"
1514,NA,NA,NA,NA,NA,NA,2,"all"
9364,5,2,88,0,1.5,1.80681818181818,569,"all"
4434,5,4,438,0,2,1.85388127853881,2180,"all"
6406,3,1,1,0,3,3,7,"all"
5092,3,1,3,0,1,1.66666666666667,32,"all"
9609,NA,NA,NA,NA,NA,NA,8,"all"
40456,4,2,13,0,1,1.61538461538462,396,"all"
5660,NA,NA,NA,NA,NA,NA,26,"all"
17066,NA,NA,NA,NA,NA,NA,33,"all"
73,NA,NA,NA,NA,NA,NA,1,"all"
17107,NA,NA,NA,NA,NA,NA,2,"all"
6932,5,2,246,0,2,2.00813008130081,5407,"all"
3616,2,4,20,0,1,1.2,233,"all"
15784,5,1,191,0,1,1.57068062827225,994,"all"
5696,2,1,1,0,2,2,6,"all"
4202,5,1,451,0,2,1.84257206208426,3414,"all"
7854,3,1,60,0,1,1.35,354,"all"
7127,5,1,39,0,2,2,161,"all"
8480,3,2,13,0,1,1.61538461538462,62,"all"
14166,3,6,29,0,1,1.62068965517241,218,"all"
11386,NA,NA,NA,NA,NA,NA,8,"all"
4823,5,3,1142,0,2,1.72679509632224,3340,"all"
4360,4,3,35,0,2,2.11428571428571,54,"all"
3810,3,11,98,0,1,1.5,403,"all"
13249,5,4,246,0,2,2.09349593495935,809,"all"
1986,3,1,27,0,1,1.18518518518519,427,"all"
4649,3,1,28,0,1,1.28571428571429,72,"all"
12444,3,3,16,0,1,1.5625,174,"all"
40438,4,5,264,0,1,1.64393939393939,1373,"all"
13354,5,2,353,0,1,1.60056657223796,1844,"all"
11328,NA,NA,NA,NA,NA,NA,2,"all"
12856,5,5,1989,0,2,1.75062845651081,7904,"all"
6031,4,1,21,0,1,1.61904761904762,54,"all"
17805,5,1,15,0,1,1.6,57,"all"
13849,4,2,25,0,2,2.16,40,"all"
10752,5,3,136,0,2,1.90441176470588,589,"all"
10956,5,2,1445,0,1,1.65190311418685,5645,"all"
3069,5,4,1617,0,2,1.86951144094001,5718,"all"
3151,2,2,13,0,1,1.15384615384615,60,"all"
10254,4,1,230,0,1,1.54782608695652,712,"all"
3158,3,1,2,0,2.5,2.5,21,"all"
14669,5,24,685,0,2,2.47153284671533,6636,"all"
2279,3,5,46,0,1,1.56521739130435,275,"all"
40427,4,7,677,0,2,1.86558345642541,2080,"all"
10154,NA,NA,NA,NA,NA,NA,68,"all"
15837,NA,NA,NA,NA,NA,NA,65,"all"
9423,4,7,720,0,1,1.61944444444444,2585,"all"
7527,NA,NA,NA,NA,NA,NA,4,"all"
40344,5,5,1522,0,1,1.66819973718791,5551,"all"
6452,2,2,9,0,1,1.22222222222222,64,"all"
6823,NA,NA,NA,NA,NA,NA,1,"all"
663,4,3,137,0,1,1.74452554744526,330,"all"
11437,1,2,2,0,1,1,23,"all"
15601,4,10,228,0,1,1.55701754385965,662,"all"
3581,3,1,35,0,1,1.37142857142857,93,"all"
6693,5,9,237,0,2,2.22784810126582,1322,"all"
2108,5,4,1714,0,1,1.68203033838973,6318,"all"
11261,2,1,2,0,1.5,1.5,11,"all"
16031,3,1,29,0,1,1.27586206896552,195,"all"
40361,NA,NA,NA,NA,NA,NA,21,"all"
2341,5,2,34,0,3,2.64705882352941,316,"all"
15415,5,1,5,0,4,3.8,39,"all"
13533,5,3,99,0,2,2.07070707070707,774,"all"
2946,2,1,1,0,2,2,1,"all"
8522,NA,NA,NA,NA,NA,NA,1,"all"
7852,NA,NA,NA,NA,NA,NA,2,"all"
14078,5,7,230,0,2,2.2695652173913,859,"all"
7352,4,10,1509,0,1,1.47647448641484,7080,"all"
40114,5,6,300,0,2,2.41666666666667,1403,"all"
40485,4,1,95,0,1,1.57894736842105,848,"all"
5095,5,4,1053,0,2,1.78347578347578,5333,"all"
2141,4,3,455,0,1,1.37142857142857,2247,"all"
13489,5,4,20,0,4,3.95,36,"all"
12258,NA,NA,NA,NA,NA,NA,4,"all"
6744,4,5,40,0,2,1.9,1192,"all"
11111,5,2,57,0,2,2.26315789473684,290,"all"
10401,4,3,12,0,2.5,2.5,66,"all"
10751,4,1,30,0,2,1.7,84,"all"
4612,5,4,8,0,4.5,4.25,11,"all"
9132,4,1,1,0,4,4,3,"all"
40254,2,11,37,0,1,1.2972972972973,432,"all"
2364,4,1,496,0,1,1.34677419354839,2491,"all"
9715,4,13,1437,0,1,1.37439109255393,5475,"all"
10310,NA,NA,NA,NA,NA,NA,2,"all"
4231,5,2,34,0,2,2.02941176470588,340,"all"
12107,5,3,20,0,2,2.25,317,"all"
40010,5,1,561,0,2,1.67736185383244,3700,"all"
13636,5,1,77,0,1,1.57142857142857,467,"all"
2349,5,1,25,0,1,1.84,98,"all"
9058,2,1,7,0,1,1.14285714285714,89,"all"
7950,4,5,330,0,1,1.41212121212121,3522,"all"
8529,2,2,6,0,1,1.33333333333333,36,"all"
40357,3,1,6,0,1.5,1.66666666666667,124,"all"
13379,5,1,298,0,1,1.28859060402685,2414,"all"
40349,5,1,476,0,1,1.46218487394958,2859,"all"
15056,5,1,33,0,1,1.45454545454545,134,"all"
40591,4,3,63,0,2,1.92063492063492,273,"all"
2470,3,11,169,0,1,1.33727810650888,1428,"all"
12449,2,1,1,0,2,2,1,"all"
15790,NA,NA,NA,NA,NA,NA,2,"all"
13936,5,20,712,0,2,2.33286516853933,1984,"all"
13083,5,61,1234,0,2,2.53322528363047,5805,"all"
10229,5,2,179,0,2,2.24581005586592,447,"all"
40360,5,54,1930,0,2,2.23056994818653,12059,"all"
6821,2,9,32,0,1,1.28125,142,"all"
17414,4,1,48,0,1,1.3125,755,"all"
40601,2,1,7,0,1,1.14285714285714,325,"all"
2669,1,1,1,0,1,1,37,"all"
9349,NA,NA,NA,NA,NA,NA,22,"all"
13646,2,1,2,0,1.5,1.5,11,"all"
11097,5,19,200,0,2,2.415,1933,"all"
14000,NA,NA,NA,NA,NA,NA,6,"all"
7627,NA,NA,NA,NA,NA,NA,1,"all"
7791,4,2,299,0,1,1.2876254180602,2697,"all"
40348,3,2,34,0,1,1.35294117647059,258,"all"
15044,4,1,356,0,1,1.35955056179775,2188,"all"
17501,2,4,14,0,1,1.28571428571429,53,"all"
13481,5,1,63,0,1,1.22222222222222,326,"all"
6826,1,10,10,0,1,1,99,"all"
3636,4,4,140,0,1,1.40714285714286,724,"all"
7715,3,12,157,0,1,1.40764331210191,1546,"all"
6783,4,2,96,0,1,1.46875,571,"all"
13309,4,1,189,0,1,1.37037037037037,1501,"all"
17611,5,163,1502,0,2,2.48069241011984,7182,"all"
12575,1,4,4,0,1,1,18,"all"
4608,3,1,1,0,3,3,44,"all"
1632,3,1,5,0,1,1.6,28,"all"
7263,4,10,1969,0,1,1.33468765871001,10525,"all"
13086,4,5,216,0,1,1.48611111111111,664,"all"
7860,4,16,203,0,1,1.70935960591133,3197,"all"
8373,2,1,1,0,2,2,3,"all"
40007,2,5,6,0,2,1.83333333333333,12,"all"
11941,3,5,256,0,1,1.34375,849,"all"
12657,5,2,779,0,1,1.50577663671374,4934,"all"
40137,4,1,257,0,1,1.33073929961089,1776,"all"
4952,4,2,206,0,1,1.38834951456311,1150,"all"
4235,4,2,140,0,1,1.39285714285714,1802,"all"
13831,1,1,1,0,1,1,36,"all"
8313,4,1,18,0,1.5,1.66666666666667,127,"all"
15394,2,1,2,0,1.5,1.5,21,"all"
3555,2,3,14,0,1,1.21428571428571,145,"all"
7600,NA,NA,NA,NA,NA,NA,12,"all"
17324,2,15,86,0,1,1.17441860465116,867,"all"
7842,2,1,18,0,1,1.05555555555556,256,"all"
2768,5,2,964,0,1,1.41078838174274,6838,"all"
40634,1,1,1,0,1,1,120,"all"
16788,3,2,24,0,1,1.375,183,"all"
6317,4,7,1724,0,1,1.46867749419954,8241,"all"
1708,5,11,219,0,2,2.05022831050228,1046,"all"
4408,5,2,1211,0,1,1.65565648224608,5796,"all"
4227,3,4,100,0,1,1.48,170,"all"
10949,3,6,78,0,1,1.5,192,"all"
15800,NA,NA,NA,NA,NA,NA,2,"all"
7240,1,1,1,0,1,1,21,"all"
15626,4,2,14,0,1.5,2.07142857142857,76,"all"
40550,1,10,10,0,1,1,45,"all"
6781,4,1,8,0,2,2,60,"all"
3105,2,1,2,0,1.5,1.5,9,"all"
3157,4,1,219,0,1,1.38356164383562,1637,"all"
40490,3,2,35,0,1,1.22857142857143,442,"all"
6180,3,2,22,0,2,1.68181818181818,104,"all"
40458,5,1,8,0,4,3.625,16,"all"
8506,NA,NA,NA,NA,NA,NA,3,"all"
12742,3,2,14,0,2,1.78571428571429,82,"all"
10091,5,15,3364,0,2,1.90755053507729,15767,"all"
8527,1,1,1,0,1,1,67,"all"
5503,NA,NA,NA,NA,NA,NA,5,"all"
15317,NA,NA,NA,NA,NA,NA,12,"all"
2306,4,2,38,0,1,1.39473684210526,703,"all"
8551,5,1,22,0,1,1.68181818181818,295,"all"
10418,5,1,47,0,1,1.72340425531915,274,"all"
3098,5,1,152,0,1,1.28947368421053,1787,"all"
14140,NA,NA,NA,NA,NA,NA,2,"all"
14259,3,1,10,0,1,1.5,250,"all"
9139,NA,NA,NA,NA,NA,NA,62,"all"
9350,NA,NA,NA,NA,NA,NA,20,"all"
10765,3,2,7,0,1,1.71428571428571,53,"all"
4470,5,5,137,0,2,1.99270072992701,734,"all"
10252,5,2,402,0,1,1.74378109452736,2341,"all"
40263,5,1,237,0,2,1.94092827004219,1489,"all"
14515,3,6,8,0,3,2.625,18,"all"
16210,NA,NA,NA,NA,NA,NA,3,"all"
3056,4,4,102,0,2,1.95098039215686,502,"all"
3348,4,1,5,0,3,2.6,36,"all"
24,NA,NA,NA,NA,NA,NA,2,"all"
12925,4,3,25,0,1,1.84,235,"all"
10953,3,5,305,0,1,1.28196721311475,1775,"all"
17085,5,10,1743,0,1,1.65863453815261,6873,"all"
6089,2,2,2,0,2,2,12,"all"
15736,2,4,20,0,1,1.2,482,"all"
17101,5,1,4,0,4,4,60,"all"
145,5,5,10,0,4.5,4.3,20,"all"
3296,1,2,2,0,1,1,18,"all"
4805,5,2,52,0,1,1.75,268,"all"
834,5,2,126,0,1,1.31746031746032,1062,"all"
11742,NA,NA,NA,NA,NA,NA,2,"all"
15614,3,2,6,0,2,2,20,"all"
72,NA,NA,NA,NA,NA,NA,6,"all"
14931,3,9,64,0,1,1.546875,580,"all"
14953,3,1,70,0,1,1.11428571428571,460,"all"
40489,NA,NA,NA,NA,NA,NA,8,"all"
40173,5,7,36,0,4,3.97222222222222,55,"all"
11196,5,1,2,0,4,4,32,"all"
10175,NA,NA,NA,NA,NA,NA,3,"all"
11155,4,1,18,0,2,2.05555555555556,289,"all"
4326,1,1,1,0,1,1,7,"all"
17416,3,2,7,0,2,2,76,"all"
1619,3,1,4,0,1.5,1.75,76,"all"
14142,5,1,14,0,2,2.42857142857143,150,"all"
11384,1,2,2,0,1,1,6,"all"
459,2,1,9,0,1,1.11111111111111,212,"all"
40468,5,2,11,0,2,2.81818181818182,85,"all"
40029,NA,NA,NA,NA,NA,NA,6,"all"
16516,5,1,14,0,1,1.78571428571429,74,"all"
4943,5,4,15,0,3,3.26666666666667,129,"all"
14485,4,1,21,0,2,1.85714285714286,274,"all"
40013,5,2,16,0,2,2.5,317,"all"
14709,5,2,19,0,1,1.78947368421053,42,"all"
1160,4,1,11,0,2,1.90909090909091,204,"all"
40672,1,1,1,0,1,1,55,"all"
14432,NA,NA,NA,NA,NA,NA,5,"all"
12851,NA,NA,NA,NA,NA,NA,12,"all"
17189,3,1,3,0,1,1.66666666666667,52,"all"
10960,5,1,16,0,3,2.875,43,"all"
10961,5,7,212,0,2,1.90566037735849,2197,"all"
10962,3,2,14,0,1,1.42857142857143,50,"all"
10974,2,7,13,0,2,1.53846153846154,66,"all"
10983,5,3,33,0,3,3.18181818181818,582,"all"
10988,4,1,6,0,1.5,2,185,"all"
10917,5,1,41,0,2,2.21951219512195,518,"all"
11011,5,1,9,0,2,2.77777777777778,75,"all"
11014,5,1,2,0,3,3,21,"all"
11020,4,1,8,0,1,1.625,42,"all"
11026,4,2,244,0,1,1.13114754098361,3228,"all"
16341,4,3,12,0,3,2.66666666666667,253,"all"
40019,5,1,28,0,2,2,200,"all"
15402,5,5,120,0,3,2.45,1572,"all"
7832,5,6,17,0,4,3.47058823529412,73,"all"
11751,5,7,50,0,3,2.98,406,"all"
6929,NA,NA,NA,NA,NA,NA,3,"all"
10012,3,3,5,0,3,2.6,102,"all"
15424,NA,NA,NA,NA,NA,NA,3,"all"
268,NA,NA,NA,NA,NA,NA,3,"all"
16514,NA,NA,NA,NA,NA,NA,1,"all"
7827,NA,NA,NA,NA,NA,NA,1,"all"
7227,NA,NA,NA,NA,NA,NA,74,"all"
11238,5,6,2198,0,1,1.5,17834,"all"
1456,5,2,358,0,1,1.52513966480447,2384,"all"
40421,5,4,190,0,2,1.77894736842105,1110,"all"
9443,5,9,173,0,2,2.04624277456647,1867,"all"
6617,5,12,1225,0,2,1.73632653061224,15442,"all"
17354,4,11,392,0,1,1.6734693877551,1651,"all"
9530,NA,NA,NA,NA,NA,NA,5,"all"
40594,1,1,1,0,1,1,49,"all"
15080,NA,NA,NA,NA,NA,NA,2,"all"
14670,1,2,2,0,1,1,4,"all"
4735,4,2,20,0,2,1.95,85,"all"
884,3,1,2,0,2.5,2.5,57,"all"
5995,NA,NA,NA,NA,NA,NA,2,"all"
4297,5,94,3396,0,2,2.07626619552415,13290,"all"
12420,1,1,1,0,1,1,2,"all"
12445,2,1,2,0,1.5,1.5,14,"all"
15785,2,1,3,0,1,1.33333333333333,180,"all"
40279,NA,NA,NA,NA,NA,NA,1,"all"
10963,1,1,1,0,1,1,10,"all"
2185,5,50,1335,0,2,2.0876404494382,11612,"all"
7848,5,85,2327,0,2,2.01504082509669,13025,"all"
11158,NA,NA,NA,NA,NA,NA,1,"all"
40460,5,2,332,0,1,1.61746987951807,2962,"all"
40572,5,5,133,0,2,2.10526315789474,1262,"all"
40621,3,1,2,0,2,2,15,"all"
12654,4,1,1,0,4,4,35,"all"
40574,5,22,576,0,2,2.43402777777778,3718,"all"
16950,5,16,81,0,3,3,329,"all"
4172,2,1,4,0,1,1.25,74,"all"
40632,4,1,3,0,3,3,30,"all"
8992,5,137,2785,0,2,2.16193895870736,16075,"all"
14439,5,15,571,0,2,2.11733800350263,5330,"all"
12110,3,2,4,0,2.5,2.25,39,"all"
5298,3,4,46,0,1,1.47826086956522,1061,"all"
10717,2,1,1,0,2,2,4,"all"
11093,NA,NA,NA,NA,NA,NA,5,"all"
7140,NA,NA,NA,NA,NA,NA,6,"all"
1399,4,3,14,0,2,2.28571428571429,237,"all"
40450,NA,NA,NA,NA,NA,NA,4,"all"
8398,2,39,99,0,1,1.39393939393939,1135,"all"
40189,2,1,3,0,1,1.33333333333333,13,"all"
499,4,1,41,0,1,1.41463414634146,1184,"all"
1252,5,2,64,0,1,1.59375,1392,"all"
1976,4,10,113,0,1,1.65486725663717,2232,"all"
3234,NA,NA,NA,NA,NA,NA,26,"all"
3959,1,3,3,0,1,1,56,"all"
4256,NA,NA,NA,NA,NA,NA,21,"all"
6130,NA,NA,NA,NA,NA,NA,27,"all"
40125,1,3,3,0,1,1,70,"all"
6212,3,1,64,0,1,1.203125,2262,"all"
6292,5,1,103,0,1,1.38834951456311,3669,"all"
