CODE_CBNA	MATURITY	LONGEVITY	HEIGHT	WOODY	DISPERSAL	LIGHT	LIGHT_TOLERANCE	SOIL	SOIL_TOLERANCE	GRAZ_MOW_TOLERANCE	PALATABILITY
14863			22.5	Herbaceous	5	4	1	2	1	1	
14864				Herbaceous		4	1	2	1	2	
14867			45	Herbaceous	5	3	1	2	1	1	
14868	10		30	Herbaceous	3	3	2	2	1	1	
14871	10		27.5	Herbaceous	3	3	1	2	1		
14873			23	Herbaceous	3	3	1	2	1	1	
14875	0		7	Herbaceous	5	5	1	1	1	2	
14877			15	Herbaceous	5	4	1	1.5	1	2	
14878			11	Herbaceous	3	1	2	2.5	1	1	
14881			45	Herbaceous	5	4	1	2	1	2	
14882			30	Herbaceous	5	4	1	2.5	1	2	
14885			35	Herbaceous	5	4	1	2	1	2	
14891			45	Herbaceous	5	4	1	3	1	2	
14892				Herbaceous	5	3	2	2	1	2	
14894	16		39	Herbaceous	5	4	1	2	1	2	
14896				Herbaceous		4	1	2	1	2	
14906			8.25	Herbaceous	5	4	1	2.5	1	2	
14908	16		40	Herbaceous	5	4	1	2	1	2	
14915				Herbaceous		4	1	2	1	2	
14920				Herbaceous	5	4	1	2	1	2	
14924				Herbaceous		3	2	2	1	2	
14931				Herbaceous	5	4	1	2	1	2	
14932			30	Herbaceous	5	4	1	3	1	2	
14935			30	Herbaceous	5	3	2	1.5	1		
14937			50	Herbaceous	5	4	1	2	1		
14938	11		52.5	Herbaceous	3	3	2	2.5	1	1	
14939				Herbaceous		3	2	3	1		
14945			33	Herbaceous	3	1	1	2	1		
14947	7		15	Herbaceous	3	2	2	3	1		
14948			40.5	Herbaceous	3	3	1	2	1		
14950			30	Herbaceous	5	3	2	2	1	2	
14953				Herbaceous		3	2	2	1		
14954	7		19	Herbaceous	3	1	1	2	1		
14955			40	Herbaceous	3	2	2	3	1		
14957			35	Herbaceous	5	5	2	2	1		
14960			13.5	Herbaceous	3	1	1	3	1		
14963	9		11	Herbaceous	3	2	1	1.5	1		
14965	1		30	Herbaceous	6	4	1	2	1	2	
14966				Herbaceous		4	1	2	1	2	
14967				Herbaceous		4	1	2	1	2	
14968				Herbaceous		4	1	2	1	2	
14969			30	Herbaceous	5	4	1	2	1	2	
14970				Herbaceous		4	1	2	1	1	
14973			17	Herbaceous	5	4	1	2	1	1	
14974			25	Herbaceous	3	4	1	2	1	1	
14977			33.25	Herbaceous		3	1	2	1		
14978	7		50	Herbaceous	5	3	1	2	1		
14979				Herbaceous	5						
14980			9.5	Herbaceous	5	4	1	1.5	1	1	
14981	13		8.5	Herbaceous	3	1	1	1.5	1	1	
14982	11		35	Herbaceous	6	3	1	3	1	2	
14988			81	Herbaceous	5	4	2	1.5	1		
14989			22	Herbaceous	3	1	1	3	1		
14991			15	Herbaceous	5	4	1	2	1	2	
14992			15	Herbaceous	5	4	1	2	1	2	
15003			15	Herbaceous	5	4	1	2	1	2	
15004				Herbaceous		4	1	2	1	2	
15005				Herbaceous		4	1	2	1	2	
15012			22.5	Herbaceous	5	3	1	2	1	1	
15013				Herbaceous		3	1	2	1	1	
15014				Herbaceous		3	1	2	1	1	
15020				Herbaceous		3	2	2	1	1	
15021			25	Herbaceous	5	3	2	1	1	1	
15022				Herbaceous		3	1	1.5	1	1	
15027			25	Herbaceous	5	4	1	1.5	1	1	
15039			25	Herbaceous	5	3	2	2	1	1	
15043				Herbaceous		4	1	1.5	1	1	
15045				unknown	5			1			
15048			15	Herbaceous	5	4	1	1	1	1	
15056				Herbaceous		4	2	2	1	1	
15057			30	Herbaceous	5	3	1	1.5	1	1	
15063			12	Herbaceous	5	4	2	1.5	1	1	
15064				Herbaceous		4	2	2	1	1	
15078			25	Herbaceous	5	4	2	1.5	1	1	
15080				Herbaceous		4	2	1.5	1	1	
15081				Herbaceous		4	1	2	1	1	
15084			19.5	Herbaceous	5	3	1	1	1	1	
15096			25	Herbaceous		4	2	1.5	1	1	
15098				Herbaceous		4	2	2	1	1	
15115				Herbaceous	5	4	1	2	1	1	
15116			20	Herbaceous		4	1	2	1	1	
15117			20	Herbaceous	5	4	1	2	1	1	
15137				Herbaceous		4	2	2	1	1	
15141			45	Herbaceous	5	4	1	2	1	1	
15156			30	Herbaceous	5	3	2	2.5	1	2	
15160				Herbaceous		3	2	3	1	2	
15161				Herbaceous		3	2	2	1	2	
15162	7		23	Herbaceous	5	4	1	2	1	2	
15167			19	Herbaceous	5	4	1	2	1	2	
15169				Herbaceous		4	1	2	1	2	
15173			12	Herbaceous	5	3	1	2.5	1	1	
15175			40	Herbaceous	5	4	1	2	1	1	
15176				Herbaceous		4	1	2	1	1	
15184			20	Herbaceous	5	3	1	2	1	1	
15185				Herbaceous		4	2	2	1	1	
15187	10		33	Herbaceous	5	3	1	2.5	1	1	
15195			25	Herbaceous	5	4	1	2	1	1	
15197			25	Herbaceous	3	4	1	2	1	1	
15199			17.5	Herbaceous	5	4	1	2	1	1	
15203	13		22	Herbaceous	5	4	1	2	1	1	
15208			30	Herbaceous	3	3	1	2	1	2	
15209				Herbaceous		3	1	2	1	2	
15211	9		30	Herbaceous	3	3	1	2	1	2	
15214	1		18	Herbaceous	5	4	1	1	1	2	
15222				Herbaceous		5	2	2	1	2	
15228			20	Herbaceous	5	4	1	2	1	2	
15239			30	Herbaceous	5	4	1	2	2	2	
15242				Herbaceous		4	1	2	2	2	
15243			16.5	Herbaceous	5	4	1	1.5	1	2	
15245			9.5	Herbaceous	5	4	1	2	1	2	
15246			36.5	Herbaceous	5	4	1	2.5	1	2	
15250	3		70	Herbaceous	3	4	1	2	1	2	4
15252			39.75	Herbaceous	6	5	1	3	1		
15258			27	Herbaceous	6	5	1	3	1		
15259			12.25	Herbaceous	6	5	1	3	1		
15263			27	Herbaceous	6	5	1	3	1		
15264				Herbaceous		5	1	3	1		
15275			30	Herbaceous	6	4	1	2.5	1	3	
15299	3		37.5	Herbaceous	5	4	2	3	2	3	4
15307	1.5		12.5	Herbaceous	5	5	1	2	1		4
15312			30	Herbaceous	6	4	1	1.5	1	3	4
15316	3		25	Herbaceous	7	3	2	2	2	3	4
15317				unknown							4
15318			23.5	Herbaceous		4	1	2	2	3	
15332	2		65	Herbaceous	6	3	2	3	2	4	4
15351	3		6	Herbaceous	5	5	1	1.5	1	2	4
15353				Herbaceous		5	1	2	1	2	4
15356			22.5	Herbaceous	3	4	1	1.5	1	2	
15363	3		30	Herbaceous	7	3	1	3.5	2	4	4
15371				Herbaceous		3	1	4	2	4	4
15381				Herbaceous		4	1	2	1	3	
15394				Herbaceous		5	2	1	2		
15396			20	Herbaceous	6	5	2	1	2		
15398				Herbaceous		5	1	2	1		
15402			20	Herbaceous	6	5	2	1	2		
15406			22	Herbaceous	6	5	1	1	2		
15415			10	Herbaceous	6	5	1	1	2		
15425			25	Herbaceous	6	4	2	3.5	1	2	
15427	3		12.5	Herbaceous	5	4	1	1.5	1	3	4
15429			31.5	Herbaceous	6	4	1	5	1	2	
15431	1		20	Herbaceous	6	4	1	3	2	3	
15436			35	Herbaceous	6	4	2	3	1		
15437			60	Herbaceous	5	4	1	3.5	1	4	
15438			30	Herbaceous	7	4	1	3	1	2	
15450				Herbaceous		5	1	2	2	2	
15463				Herbaceous		3	2	3	1	2	
15465	3		18	Herbaceous	7	4	1	2	1	4	4
15466	3		19	Herbaceous	7	4	1	2	1	4	4
15467				unknown							4
15477			17	Herbaceous	6	5	1	2.5	1		
15478			65	Herbaceous	6	3	2	3.5	2		
15480	3			Herbaceous		3	1	4	2	4	4
15481			90	Herbaceous	7	4	1	3	1	2	
15482	3		40	Herbaceous	7	3	1	3.5	2	4	4
15492			400	Suffrutescent	5	3	2	4	1	1	
15509			39	Herbaceous	5	4	1	3	1	1	
15510				Herbaceous		4	1	3	1	1	
15523				unknown	6			3			
15524	1		75	Herbaceous		4	1	3	1	1	
15545				Herbaceous		3	2	3	1		
15560			96	Herbaceous		4	1	4	1		
15571				Herbaceous		4	1	3	1	1	
15572				Herbaceous		4	1	3	1	1	
15574				Herbaceous		4	1	3	1	1	
15576				Herbaceous		4	1	3	1		
15581			35	Herbaceous	6	4	1	1.5	1	2	
15593	2		37.425	Herbaceous	5	4	1	2	1	2	4
15600	2.5		35.45	Herbaceous	5	4	1	3	1	3	4
15606	3			Herbaceous		4	1	2	1	2	4
15607			30	Herbaceous	5	4	1	2	1	2	
15608	3		7.75	Herbaceous	5	4	1	2	1	2	4
15611			30	Herbaceous	5	4	1	2.5	1	2	4
15613			34	Herbaceous		4	1	2	1	1	
15616			13	Herbaceous	6	5	1	2.5	1	2	
15617			65	Herbaceous	5	4	1	2	1	2	
15618			29	unknown		3	2	3	1	2	4
15623			30	Herbaceous	6	4	1	2	1	2	
15624	3		50.5	Herbaceous	5	4	2	2.5	1	2	4
15625			83	Herbaceous	5	3	2	3	1	1	
15627				Herbaceous		3	2	3	1	1	
15629			45	Herbaceous	3	4	1	1	1	1	
15630	1		13	Herbaceous	5	4	1	2	1	2	4
15632				Herbaceous		4	1	2	1	2	4
15633			25	Herbaceous		4	1	2	1	1	
15639			43	Herbaceous	6	3	2	3	1	2	
15643			101	Herbaceous	5	3	2	3	1		
15645				unknown		4	1	4	1	3	
15647			60	Herbaceous	6	4	1	4	1	3	
15648			60	Herbaceous	5	3	2	3	1	2	
15649				Herbaceous		4	1	3	1		
15650			60	Herbaceous	6	4	1	3	1		
15651				Herbaceous		4	1	3	1		
15654			20	unknown	6			2			4
15655	6		21.225	Herbaceous		4	1	2	1	3	4
15656				Herbaceous		4	1	3	1	3	
15661				Herbaceous		3	2	3	1	2	
15663	1		45	Herbaceous	7	4	1	4	1	3	4
15664				Herbaceous		4	1	4	1		
15666				unknown				3			4
15667				Herbaceous		4	1	4	1		
15670				Herbaceous		4	1	4	1		
15674			70	Herbaceous	5	4	2	3	1	2	
15677			50	Herbaceous	6	3	2	3	1	2	
15678			45	Herbaceous	6	4	1	3	1		
15683			26.5	Herbaceous	5	5	1	3	1		
15689				Herbaceous		4	1	2	1	3	
15690			60	Herbaceous	6	4	1	2	1	3	
15695			66.5	Herbaceous	5	4	2	3.5	1	2	
15698			120	Herbaceous	5	2	2	3	1	2	
15705			20	Herbaceous	6	4	1	2.5	1		
15709			80	Herbaceous	3	3	2	3	2	2	
15712			25	Herbaceous	6	4	2	3.5	1		
15713	1		44	Herbaceous	7	3	2	4	1	3	
15714			25	Herbaceous	7	5	1	4	1		
15723				Herbaceous		3	2	2	1	1	
15724			110	Herbaceous	5	3	2	3	1	1	
15725	3		100	Herbaceous	5	3	2	3	1	1	
15735			100	Herbaceous	5	3	1	3	1	1	
15740				Herbaceous		4	1	3	1	1	
15744	3		69	Herbaceous	6	3	2	2	1	1	4
15746			28.1	Herbaceous		3	2	2	1	1	
15748			47.5	Herbaceous	6	3	2	2	1	1	
15750			26.5	Herbaceous		4	1	4	1		
15753	1		6.75	Herbaceous	1	5	1	2.5	1		
15768				Herbaceous		4	1	2	1	1	
15770			60	Herbaceous	6	4	1	2	1	2	
15772				Herbaceous		4	1	2	1		
15775				unknown							
15780			21.5	Herbaceous	5	5	1	1	1	2	
15781				Herbaceous		4	1	3	1	1	
15784				Herbaceous		4	1	3	1		
15789			13	Herbaceous	7	4	1	3	1	4	
15791				unknown		4	1	3	1	4	
15794			40	Herbaceous	7	4	1	3	2	4	4
15797			30	Herbaceous	6	4	1	3.5	1	2	
15800			25	Herbaceous	6			2			
15813	1.5		32.15	Herbaceous	7	4	2	4	2	4	4
15815			80	Herbaceous		4	2	4	2	4	4
15817			35	Herbaceous	6	5	2	2	1	2	
15818				Herbaceous		3	2	3	1	2	
15830			29	Herbaceous	6	4	1	2	1	2	
15832			25	Herbaceous	6	4	1	2	1	2	4
15834				Herbaceous		4	1	2	1	2	4
15837				Herbaceous		4	2	3	1		
15838	2.5		55	Herbaceous	7	3	2	3	2	3	4
15840				unknown				3			4
15841				Herbaceous		3	2	3	2	3	
15843				Herbaceous		4	1	3	1	1	
15851	5		8	Herbaceous	5	2	2	2	1	1	4
15853				unknown							4
15858			22.5	Herbaceous	3	4	1	2.5	1	2	
15866			27	Herbaceous	6	4	1	2	1	1	
15867			65	Herbaceous							
15873			14.5	Herbaceous	1	4	1	3	2	2	
15876			34.5	Herbaceous	2	4	1	4	1	2	
15881			13	Herbaceous	6	5	1	2	1		
15882				Herbaceous		4	1	4	1		
15883	0		60	Herbaceous	7	4	1	4	1	1	
15884				Herbaceous		4	1	4	1	1	
15889				Herbaceous		4	1	4	1		
15891				Herbaceous		4	1	4	1	1	
15892			70	Herbaceous				4			
15901				Herbaceous		4	1	4	1		
15903			20	Herbaceous		4	1	4	1		
15929			60	Herbaceous	2			3			
15934			60	Herbaceous	2	4	1	3	1	3	
15936				Herbaceous		4	1	3	1	3	
15944	3		40	Herbaceous	7	4	2	4	1	3	4
15945				Herbaceous		4	2	4	1	3	4
15948				Herbaceous		4	1	3	1		
15949			10.5	Herbaceous	7	4	1	3	1		
15950				Herbaceous		4	1	3	1		
15953				Herbaceous		4	1	3	1		
15956				unknown		4	1	3	1		
15958				unknown		4	1	3	1		
15959			11.5	Herbaceous	7	4	1	3	1		
15963				Herbaceous		4	1	3	1		
15964			15	Herbaceous	7	4	1	3	1		
15965				Herbaceous		4	1	3	1		
15966				Herbaceous		4	1	3	1		
15977	3		13	Herbaceous	5	5	2	1.5	1	2	4
15978				Herbaceous		5	1	1	1	2	
15980			8	Herbaceous	3	5	1	1	1	2	
15982				Herbaceous		5	1	1	1	2	
15985			75	Herbaceous	3	2	2	3	1		4
15987				Herbaceous		3	2	2	1		
15993			29.375	Herbaceous	5	4	1	3.5	1	4	4
15994			50	Herbaceous	5	4	1	2.5	1	2	4
15998				Herbaceous		5	1	2	1	2	
16000			40	Herbaceous	6	5	1	1.5	1	2	
16007			40	Herbaceous	6	5	1	1.5	1	3	
16010				Herbaceous		5	1	2	1	2	
16019			25	Herbaceous	5	4	1	1.5	1	2	
16020				Herbaceous		5	1	2	1	2	
16031			60	Herbaceous	6	5	2	1	1	3	
16044				Herbaceous		4	1	2	1	2	
16060			24	Herbaceous	5	3	2	2	1	3	
16062	3		11.5	Herbaceous	5	3	2	2	1	2	4
16070			100	Herbaceous	6	2	2	3	1	1	
16075				Herbaceous		4	2	2	1	2	
16077	3		4	Herbaceous		5	1	2	1	2	4
16078	3		15	Herbaceous	5	5	1	1.5	1	2	4
16086				Herbaceous		4	1	2	1	2	4
16087			28	Herbaceous	5	3	2	2	2	2	4
16098				Herbaceous		5	1	2	1	2	
16101	3		10.65	Herbaceous	5	4	1	2	1	2	4
16102			50	Herbaceous	7	5	2	2	1	2	
16111				Herbaceous		4	2	2	1	2	4
16115				Herbaceous	6						
16116				Herbaceous	6	5	1	2	1	2	4
16117	3			unknown							
16119	3		20.55	Herbaceous	5	4	2	2	1	2	4
16120			16.1	unknown				2			
16136	3		16	Herbaceous	7	3	1	3.5	1	4	4
16137				Herbaceous		3	1	3	1	4	
16138				Herbaceous		3	1	3	1	4	4
16141				Herbaceous		4	2	2	1	2	
16151			23	Herbaceous		3	2	2	1	3	4
16158				unknown							4
16159			25	Herbaceous	5	4	1	2	1	2	
16187				Herbaceous		5	1	2	1	2	4
16189	3			Herbaceous		4	1	3	1	3	4
16193	3		40	Herbaceous	5	4	1	2.5	1	3	4
16194				Herbaceous		4	1	3	1	3	
16201	3		60	Herbaceous		4	1	4	1	3	4
16202			55	Herbaceous	5	3	2	4	1	3	
16203	3		31.65	Herbaceous	5	4	1	3.5	1	3	4
16207				Herbaceous		4	1	3	1	3	
16208			36.5	Herbaceous	6	4	2	2	1		
16209			50	Herbaceous	6	4	1	2	1		
16216	3		9	Herbaceous	5	5	1	1.5	1	2	4
16218				Herbaceous		4	1	2	1	3	
16219	3		18.75	Herbaceous	7	3	2	3	1	5	4
16224			40	Herbaceous	7	3	2	3.5	1	3	4
16238				unknown							4
16249				Herbaceous		5	1	2	1	2	
16252			30	Herbaceous	6	5	1	2	1	2	
16264				Herbaceous		4	1	1	1	2	
16265				Herbaceous		5	2	1	1	2	
16266				Herbaceous		3	1	2	1	2	
16267				Herbaceous		4	1	2	1	2	4
16273			36.5	Herbaceous	5	4	1	2	1	3	4
16276				Herbaceous		4	1	4	1	3	
16277			25	Herbaceous	7	4	1	2	1	2	
16278				Herbaceous		5	1	2	1	2	
16289	3		2.5	Herbaceous	5	4	1	2.5	1	3	4
16291			9	unknown	3						4
16295				Herbaceous		5	1	2	1	2	
16302			22	Herbaceous	6	4	1	1.5	1	2	
16303			34	Herbaceous	6	5	1	3	1	2	
16313			34.5	Herbaceous	1	3	1	3.5	1	3	
16317			50	Herbaceous	2	3	1	3.5	1	3	
16325	2		130	Herbaceous	2	4	1	4	1	2	
16327			40	Herbaceous	3	3	1	3.5	1	3	
16334				Herbaceous		3	2	4	2	2	
16341				Herbaceous		4	1	4	1		
16351	6		56.5	Herbaceous	5	5	1	2	1	2	4
16356	6			unknown		3	2	2	1	2	
16358	6		9.75	Herbaceous	5	3	2	1.5	1	2	4
16359			51.25	Herbaceous	6	4	1	1.5	1	2	
16360			30	Herbaceous	5	3	1	1.5	1	2	
16363				Herbaceous		5	1	2	1	2	
16365			40	Herbaceous	3	4	1	3	1	2	
16368	2		47.625	Herbaceous	7	4	1	3	1	3	4
16369	1		45	Herbaceous	6	3	1	2	1	2	4
16372			77.5	Herbaceous	5	3	1	3	1		
16378			80	Herbaceous		4	1	3	1		
16385				Herbaceous		4	1	3	1		
16396			38	Herbaceous	7	4	1	4	1	2	
16398			40	Herbaceous		4	1	4	1		
16399			40	Herbaceous		4	1	4	1		
16403			44	Herbaceous	7	4	1	3.5	1		
16404			97	Herbaceous		4	1	3	1		
16407				Herbaceous		5	1	2	1		
16420			12.8	Herbaceous	3	4	1	1.5	1	2	4
16427				Herbaceous		4	1	2	1	2	
16430	2		6	Herbaceous	5	4	1	2	1	2	
16434			18.25	Herbaceous	5	4	1	2	1	2	4
16439				unknown	3			1			4
16441				Herbaceous		5	1	1	1	2	
16443			15.5	Herbaceous		5	1	1	1	2	4
16447				Herbaceous		4	1	2	1		
16449			60	Herbaceous	6	4	1	4	1	2	
16461	1		45	Herbaceous	7	4	1	4	1	4	
16465			22.75	Herbaceous	7	4	1	4	1	4	4
16468				Herbaceous		4	1	3	1		
16469			50	Herbaceous	5	4	1	4	1		
16471				unknown				3			
16476				Herbaceous		3	1	4	1		
16484			40	Herbaceous	3	4	2	1.5	1		
16486				unknown	3			2			
16489				Herbaceous	3	4	2	2	1		
16495			23	Herbaceous	3	4	2	1.5	1		
16496			40	Herbaceous	3	2	1	3	1		4
16503				Herbaceous		4	1	2	1		
16504			39	Herbaceous	3	2	1	3	1		
16505			5.5	Herbaceous	1	5	1	1.5	1		
16507			16	Herbaceous		4	1	3	1		
16509			75	Herbaceous	3	2	1	3	1		4
16512				Herbaceous		2	2	4	1		
16516				Herbaceous		4	1	4	1		
16522			60	Herbaceous	7	4	1	2	1	2	4
16524	3		100	Herbaceous	5	3	1	3	1	2	4
16525			41	unknown	7						4
16538	2		11	Herbaceous	7	4	1	1.5	1	2	2
16544				unknown		3	1	2	1		
16546				Herbaceous		5	1	1	1	2	4
16553			20	Herbaceous	3	4	1	2	1	2	
16554				Herbaceous		4	1	3	1	3	
16564			45	Herbaceous	7	4	1	4	1		
16572			60	Herbaceous	2	3	1	4	1		
16586			60	Herbaceous	2	4	1	4	1		
16601				Herbaceous		3	1	5	1		
16613			60	Herbaceous	2	4	1	3.5	1		
16614			25	Herbaceous	1	4	1	4	1		
16621				unknown		5	1	2	1	2	
16624			100	Herbaceous	5	4	1	4	1	3	
16625				Herbaceous		4	1	4	1	3	
16629				Herbaceous		4	1	3	1		
16642	3		15.65	Herbaceous	3	4	1			3	4
16643			30	Herbaceous	3	4	1	2	1	3	4
16645	3		30	Herbaceous	5	4	1	4	1	3	4
16648	1		9.5	Herbaceous	3	4	1	2	1	2	
16656			42.5	Herbaceous	3	4	1	3	1	2	
16660			19.5	Herbaceous	3	4	1	2.5	1	1	
16662			35	Herbaceous	3	4	1	2	1	2	
16663			34.55	Herbaceous	7	4	1	4	1	4	4
16669			60	Herbaceous	7	4	1	4	1	4	4
16670			30	Herbaceous	7	4	1	2.5	1	2	4
16676				unknown	5			4			
16678			245	Herbaceous		3	1	4	2	2	
16688			50	Herbaceous	3	4	1	1.5	1		
16689			70	Herbaceous	6	4	1	3	1		
16693			70	Herbaceous	6	4	2	2.5	1		
16694				Herbaceous		3	1	3	1		
16696	3		8	Herbaceous	7	4	1	3.5	2	3	4
16701	2		40	Herbaceous	6	4	1	2.5	1	4	4
16702	1		16	Herbaceous	7	4	1	4	2	5	4
16709				Herbaceous		5	1	2	1	1	
16712			15	Herbaceous		5	1	1.5	1	1	
16713				unknown	6						
16716			15.5	Herbaceous	7	4	2	3	2	2	4
16717			20	Herbaceous		4	2	3	2	2	4
16719				unknown	6						4
16723	3		24	Herbaceous	6	4	1	1.5	1	1	4
16725			18	Herbaceous	5	3	1	2.5	1	3	4
16728			30	Herbaceous	5	5	1	3.5	1	2	
16740			40	Herbaceous	6	3	1	2.5	1	2	
16744			15	Herbaceous	6	4	1	1.5	1	2	
16746				Herbaceous	6	4	1	4	1	4	
16747			86.5	Herbaceous	6	3	1	4	1	2	
16748			17	Herbaceous	6	4	1	4	1	5	
16750	3		15	Herbaceous	5	5	1	1.5	1		4
16756			12	Herbaceous	6	5	1	1.5	1		
16758			38.5	Herbaceous	3	3	1	2.5	1	2	4
16763			80	Herbaceous	6	4	1	3	1	3	
16765			12	Herbaceous	6	5	1	2.5	1	2	
16767	3		25.625	Herbaceous	7	4	1	3.5	1	5	4
16782	3		9	Herbaceous	7	5	1	4	2	5	4
16786			24.207	Herbaceous	7	3	1	3.5	1	4	4
16788				Herbaceous		3	2	4	1	3	
16789				unknown							4
16796			30	Herbaceous	6	4	1	3	1		
16800			30	Herbaceous	3	4	1	3	1		
16806				unknown		3	1	4	1		
16808			15	Herbaceous	6	5	1	4	1		
16811			30	Herbaceous	6	4	1	3.5	1		
16815				Herbaceous		4	1	4	1		
16828			65	Herbaceous	7	3	2	4	1	3	
16829				Herbaceous		3	2	4	1	3	
16831			12	Herbaceous	6	5	1	2	1		
16846			8.5	Herbaceous	3	5	1	3	1		
16853				Herbaceous		5	1	3	1		
16858			40	Herbaceous	3	4	2	2	1	2	
16860	3		15	Herbaceous	6	4	1	2	1	2	4
16868			6	Herbaceous	3	5	1	1	1	1	
16870				Herbaceous		4	1	4	1		
16876				Herbaceous		4	1	4	1		
16881				Herbaceous		4	1	4	1		
16884				Herbaceous		4	1	2	1	2	
16885	1		40.5	Herbaceous	6	4	1	4	1		
16887	1		40	Herbaceous	6	4	1	4	1		
16889				Herbaceous		4	1	4	1		
16890				Herbaceous		4	1	4	1		
16892				Herbaceous		4	1	4	1		
16893			50	Herbaceous	6	4	1	4	1		
16894			30	Herbaceous	6	4	1	4	1		
16896				Herbaceous		4	1	3	1		
16897	1		90	Herbaceous	3	4	1	4	1		
16916			60	Herbaceous	7	4	1	3	1		
16917			30	Herbaceous	7	5	1	2	1		
16926			80	Herbaceous	6	5	2	1.5	1	1	
16928			59	Herbaceous	6	5	1	1.5	1	1	
16929				Herbaceous		5	1	2	1	1	
16931				Herbaceous		5	1	2	1	1	
16932	6		50	Herbaceous	5	5	1	1.5	1	1	4
16933			50	Herbaceous	6	5	1	1.5	1	1	
16942			60	Herbaceous	6	5	1	1.5	1	1	
16945			43	Herbaceous		5	1	1.5	1	1	
16947				Herbaceous		5	1	2	1	1	
16950				Herbaceous		5	1	2	1	1	
16959	1		12.5	Herbaceous	6	5	1	3.5	1		
16968	3		4	Herbaceous	3	5	1	1.5	1		4
16969	3		19	Herbaceous	5	4	1	4	1	4	4
16975			16.28	Herbaceous		4	1	3.5	1	4	4
16977				Herbaceous		4	1	3	1	4	
16980				Herbaceous		4	1	2	1		
16985				Herbaceous		5	1	2	1		
16986			12	Herbaceous	3	5	1	1.5	1		
16991			101.5	Herbaceous		4	1	4	1		
16995				Herbaceous		4	1	3	1		
17003				Herbaceous		4	1	2	1		
17011				Herbaceous		4	1	3	1		
17021			26.5	Herbaceous	6	4	1	2	1		
17024			11.5	Herbaceous	5	4	1	1.5	1		
17026	1		20	Herbaceous	6	4	1	3	1		
17028				Herbaceous		4	1	3	1		
17031	1			unknown							
17034				Herbaceous		4	1	3	1		
17036			20	Herbaceous	6			1			
17038				Herbaceous		4	1	2	1		
17039			25	Herbaceous	6	4	1	3	1		
17048			15	Herbaceous	6	4	1	2	1		
17062				Herbaceous		4	1	4	1		
17064				unknown		4	1	3	1		
17065				unknown		4	1	3	1		
17066				Herbaceous		3	1	3	1		
17074	1			Herbaceous	6	4	1	3	2		
17075				Herbaceous		4	1	4	1		
17076			2	Herbaceous	6	4	1	2	1		
17077				Herbaceous	6	3	1	3.5	1		
17079			2	Herbaceous	6	4	1	2	1		
17080				Herbaceous		4	1	3	2		
17081				Herbaceous	6	3	1	3	2		
17084				Herbaceous	6	4	1	2	1		
17085				Herbaceous		4	1	3	1		
17086			2	Herbaceous	6	4	1	2	1		
17092				Herbaceous	6	3	1	3	1		
17097			2	Herbaceous	6	4	1	3	1		
17099			2	Herbaceous	6	4	1	3	1		
17101				Herbaceous	6	4	1	3	1		
17103				Herbaceous	6	3	1	4	1		
17104				Herbaceous	6	3	1	3	1		
17107				Herbaceous		4	1	2	1		
17108				Herbaceous		3	1	2	1		
17109				Herbaceous	6	3	1	3	1		
17118				Herbaceous	6	4	1	3	1		
17121				unknown							
17132			50	Frutescent	6	2	1	2	1		
17134				unknown		2	1	3	1		
17137			20	Herbaceous	3	4	1	1	1	1	
17139			100	Suffrutescent	6	3	1	4	1		
17144			11.5	Herbaceous	1	4	1	1	1		
17146	3		40	Herbaceous	1	4	1	4	1		
17147			59	Herbaceous	3	4	1	3.5	2	2	
17148				Herbaceous		4	1	4	2	2	
17150			80	Herbaceous	1	4	1	3	1	2	
17151			3	Herbaceous	1	4	1	2	1		
17158			30	Herbaceous	3	2	1	3	1		
17161			150	Herbaceous	5	4	1	4	2	2	
17165			150	Herbaceous	5	4	1	4	2	2	
17167			150	Herbaceous	5	4	1	4	2	2	
17168			90	Herbaceous	5	4	1	2.5	1	2	
17171			65	Herbaceous	5	4	1	2.5	1	2	
17175				Herbaceous		4	1	4	2	2	
17188				Herbaceous	4	3	1	4	2		
17190				Herbaceous		3	1	4	2		
17195				Herbaceous		3	1	4	2		
17285				Frutescent		3	1	2	1		
17296			1500	Frutescent	2	4	1	3	1		
17297		420.5	400	Frutescent	6	4	1	2	1	1	3
17307		200	250	Frutescent	6	4	1	2	1		
17309		200		Frutescent		4	1	1.5	1		
17310				unknown	6						
17311		100	250	Frutescent		5	1	1.5	1		
17313		103	43	Frutescent	6	4	1	1.5	1		
17314		103	27.5	Frutescent	6	4	1	1.5	1		1
17315		250	600	Frutescent	6	5	1	1.5	1		
17319				Frutescent		3	1	2	1		
17322				Frutescent		3	1	2	1		
17324				Frutescent		3	1	2	1		
17334		11		unknown		5	1	2	1		
17337			80	Frutescent	6	5	1	2	1		
17338			20	Frutescent	6	5	1	1.5	1		
17343			3750	Frutescent	4	1	2	3	1		3
17347			18.44	unknown							
17350			3000	unknown							
17353			2500	Frutescent	6	4	1	2	1		
17356		1100	3000	Frutescent	6	4	1	2	1		1
17363		600	3750	Frutescent	6	1	2	3	1		3
17370		1000	700	Frutescent	5	3	2	2	1		3
17372		200	1050	Frutescent	6	5	1	2	1		
17384		500		Frutescent		4	1	2	1		
17385		600	2750	Frutescent	5	4	1	2	1		
17386			1500	Frutescent	5			2			
17387		600		Frutescent		4	1	2	1		
17389		500	2500	Frutescent	6	5	1	2	1		
