CODE_CBNA	SPECIES	TYPE	PFG_ALL	PFG_DETERM	maturity	longevity	height	dispersal	dispersal_dist	palatability	light	SEED_MASS	LEAF_AREA	SLA	SLA_avg	LDMC	LDMC_avg	ELLTEMP	ELLMOIST	ELLPH	ELLNIT	ELLLITE	ELLLITE2	REPRO	FOLIAGE	DISP	FLORAISON	FRUIT	INFLO	MOWTOL	NUTR	ROOTDEPTH	WOODY	Chamaephyte	Geophyte	Helophyte	Hemicryptophyte	Hydrohemicryptophyte	Phanerophyte	Therophyte	decidous	evergreen	green.only.from.autumn.to.springtime	partly.wintergreen	pre.summergreen	wintergreen	without.green.leaves..full.parasites.or.saprophytes.	by.seed.and.vegetatively	by.seed.by.spore	mostly.by.seed.and.rarely.vegetatively	mostly.vegetatively.and.rarely.by.seed	vegetatively	bulb	fleshy.basal.leaves	hypocotyl.tuber	inconspicuous.reserve.organ	many.thick.non.lignified.roots	no.special.organ.to.store.energy	rhizome.tuber	rhizome.with.fleshy.organs	root.swelling	root.tuber	thick.lignified.main.roots	thick.rhizome	above.ground.runners	above.ground.shoots	basal.lateral.shoots	below.ground.runners	bulbils	bulbs	creeping.rhizome	creeping.shoots.or.espaliers	cushions	no.vegetative.dispersal.parts	root.shoots	tussocks..tufts
16219	Festuca_rubra	H	H3	H3	3	NA	6.32455532033676	7	1096.63315842846	3	5	1.06655483870968	0.936275	12.4066225468571	16.6593112734286	317.792769	292.3963845	NA	5.5	6	NA	NA	NA	seed	nopers	animal	sp	Caryopsis	NA	5	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
419	Heracleum_sphondylium	H	H3	H3	3	15	10	7	1096.63315842846	3	7	6.83065	819.506666666667	16.28	19.6680952380952	NA	204.815	5	5	NA	7.66666666666667	7	m	seed	nopers	animal	sp	Achene	NA	4	Chlorophyllian	4	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
561	Pimpinella_major	H	H3	H3	3	8	8.5146931829632	7	1096.63315842846	3	6	2.00675444441667	93.34	17.53	20.37	NA	228.47	5	5	7	6.33333333333333	7	m	seed	nopers	animal	sp	Achene	umbel	3	Chlorophyllian	3.5	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9655	Plantago_lanceolata	H	H3	H3	1	12	5.47722557505166	7	1096.63315842846	3	7	1.43527017544737	24.9725	15.16	17.2352777777778	NA	166.57625	NA	NA	NA	NA	6	m	seed	nopers	animal	sp	Pyxid	spike	4	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
16767	Poa_pratensis	H	H3	H3	1	NA	7.41619848709566	7	1096.63315842846	3	7	0.298505555566667	7.97	21.8833333333333	21.2086666666667	NA	308.27	NA	5	NA	6	6	m	seed	nopers	animal	sp	Caryopsis	panicle	5	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
10622	Ranunculus_acris	H	H3	H3	3	NA	7.24568837309472	7	1096.63315842846	1	7	1.63717142857143	8.59327722222222	23.8635319236842	25.9295106412281	204.613827285714	203.087942428571	NA	6	NA	NA	7	m	seed	nopers	animal	sp	Achene	NA	3	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
10130	Rumex_arifolius	H	H3	NA	3	2	8.36660026534076	7	1096.63315842846	3	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	seed	nopers	animal	sp	Achene	solitary	4	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
3116	Taraxacum_officinale	H	H3	H3	1	5	5	7	1096.63315842846	3	7	0.651657142857143	NA	29.07	23.07	NA	197	NA	5	7	8	7	m	seed	nopers	wind	sp	Achene	NA	4	Chlorophyllian	4.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
7696	Trifolium_repens	H	H3	H3	1	20	4	7	1096.63315842846	3	7	0.618640650390244	6.79071875	29.3769394025	31.07846970125	200.825854666667	193.479177333333	NA	5	6	6	7	m	seed	nopers	animal	sp	Pod	solitary	4	Chlorophyllian	3	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
10845	Trollius_europaeus	H	H3	H3	3	8	6.89202437604511	7	1096.63315842846	1	8	0.94494	53.4833333333333	25.63	23.0983333333333	NA	193	3	7	6	4.66666666666667	8	m	seed	nopers	wind	sp	Follicle	cyme	3	Chlorophyllian	1.5	herb	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
13120	Urtica_dioica	H	H3	H3	1	12	8.21583836257749	7	1096.63315842846	3	6	0.165529411764706	41.6152875	37.7810318592857	32.8205159296429	193.90392475	203.201962375	NA	6	7	8.33333333333333	NA	NA	seed	nopers	animal	sp	Achene	solitary	2	Chlorophyllian	3	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
7796	Vicia_cracca	H	H3	H3	3	NA	7.24568837309472	7	1096.63315842846	3	7	15.5711866666667	14.26453125	24.91052269	25.680261345	239.035892833333	230.526696416667	5	5.66666666666667	NA	NA	7	m	seed	nopers	wind	sp	Pod	NA	2	Chlorophyllian	3	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10398	Aconitum_lycoctonum subsp.vulparia	H	H4	H4	3	NA	8.36660026534076	1	2.71828182845905	0	5	NA	162.825	25.87	25.87	134.4	134.4	NA	NA	NA	NA	5	s	NA	nopers	wind	sp	Follicle	raceme	2	Chlorophyllian	2	herb	0	1	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
11057	Aruncus_dioicus	H	H4	H4	3	12	10	1	2.71828182845905	1	5	0.08925	950.31	42.995	42.995	203.835	203.835	5	6	NA	8	4	s	seed	nopers	wind	sp	Follicle	raceme	0	Chlorophyllian	3	herb	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
17798	Athyrium_filix-femina	H	H4	H4	3	NA	8.66025403784439	3	20.0855369231877	0	5	NA	677.3	NA	12.1	NA	292	NA	7	NA	6	4	s	seed	nopers	wind	su	Spores 	NA	0	Chlorophyllian	1	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
17587	Dryopteris_dilatata	H	H4	H4	3	NA	8.66025403784439	3	20.0855369231877	0	4	NA	466.55	NA	20.9666666666667	NA	277	3	6	3	3.5	4	s	seed	nopers	wind	su	Spores 	NA	1	Chlorophyllian	2	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
17589	Dryopteris_filix-mas	H	H4	H4	3	NA	8.36660026534076	3	20.0855369231877	0	5	NA	956.17	NA	24.2	NA	295	NA	6	5	5	5	s	seed	nopers	wind	su	Spores 	NA	1	Chlorophyllian	1	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
2740	Prenanthes_purpurea	H	H4	H4	3	2	9.48683298050514	3	20.0855369231877	0	4	0.639666666666667	33.6302384615385	52.4448973092308	52.4448973092308	168.935110076923	168.935110076923	4	5	5	5	4	s	seed	nopers	wind	su	Achene	raceme	0	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
15250	Achnatherum_calamagrostis	H	H5	H5	3	NA	8.36660026534076	3	20.0855369231877	3	8	0.29	NA	NA	NA	NA	NA	6	3	8	2	8	i	seed	nopers	wind	sp	Caryopsis	panicle	2	Chlorophyllian	3	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
15299	Agrostis_agrostiflora	H	H5	H5	3	NA	7.07106781186548	3	20.0855369231877	3	7	0.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	m	NA	nopers	wind	su	Caryopsis	NA	3	Chlorophyllian	1	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
13677	Anthericum_liliago	H	H5	H5	5	NA	5.47722557505166	2	7.38905609893065	3	7	5.64666666666667	33.34	18.05	18.05	162.49	162.49	6	3	5	2	7	m	seed	nopers	wind	sp	Capsule	raceme	2	Chlorophyllian	3	herb	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
989	Aster_bellidiastrum	H	H5	NA	3	2	4.47213595499958	3	20.0855369231877	3	6	0.21	7.48325384615385	26.10498765	26.10498765	161.749877692308	161.749877692308	3	5	8	4	6	m	seed	nopers	wind	sp	Achene	solitary	1	Chlorophyllian	2	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
15630	Briza_media	H	H5	H5	3	NA	7.41619848709566	3	20.0855369231877	3	8	0.404239215705882	5.18	27.02	22.3288888888889	NA	328.57625	NA	NA	NA	2.33333333333333	8	m	seed	nopers	wind	sp	Caryopsis	panicle	2	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
15654	Bromus_erectus	H	H5	H5	1	NA	8.21583836257749	4	54.5981500331442	3	8	4.50475686276471	7.538	18.164	16.1513333333333	NA	361.347	5	3.33333333333333	8	3	7	m	seed	nopers	wind	sp	Caryopsis	panicle	3	Chlorophyllian	3	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
15851	Deschampsia_flexuosa	H	H5	H5	3	NA	6.89202437604511	3	20.0855369231877	3	6	0.3774511111	0.4136	18.394	17.6803333333333	324.1	330.55	NA	NA	2	3	6	m	seed	pers	animal	sp	Caryopsis	panicle	1	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
9276	Epilobium_dodonaei subsp.fleischeri	H	H5	H5	3	4	5	5	148.413159102577	3	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	su	Capsule	raceme	0	Chlorophyllian	3	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
15977	Festuca_acuminata	H	H5	H5	3	NA	6.32455532033676	3	20.0855369231877	3	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	su	Caryopsis	panicle	2	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
16062	Festuca_flavescens	H	H5	H5	3	NA	7.07106781186548	3	20.0855369231877	3	5	NA	1.46424166666667	20.1736866966667	20.1736866966667	261.2961975	261.2961975	NA	NA	NA	NA	NA	NA	NA	nopers	wind	su	Caryopsis	panicle	2	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
16101	Festuca_laevigata	H	H5	H5	1	NA	5.91607978309962	3	20.0855369231877	3	8	0.402	2.03875	8.13086534291667	9.68757552860119	287.035207636364	329.33403238961	NA	NA	NA	NA	NA	NA	seed	nopers	wind	sp	Caryopsis	NA	2	Chlorophyllian	4	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
16119	Festuca_marginata subsp.gallica	H	H5	H5	3	NA	5	3	20.0855369231877	3	7	NA	NA	NA	15.9	NA	256.41	NA	NA	NA	NA	NA	NA	NA	nopers	wind	sp	Caryopsis	panicle	2	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
40272	Festuca_melanopsis	H	H5	H5	1	NA	5.91607978309962	3	20.0855369231877	3	6	1.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	sp	Caryopsis	panicle	3	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
16193	Festuca_paniculata subsp.paniculata	H	H5	NA	3	NA	8.06225774829855	3	20.0855369231877	3	9	NA	NA	NA	8.56	NA	394.105	NA	NA	NA	NA	NA	NA	NA	nopers	wind	sp	Caryopsis	panicle	3	Chlorophyllian	3	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
16351	Helictotrichon_parlatorei	H	H5	NA	3	NA	8.06225774829855	3	20.0855369231877	3	9	NA	NA	NA	NA	NA	NA	2	5	9	3	9	i	seed	nopers	wind	sp	Caryopsis	panicle	2	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
4158	Hugueninia_tanacetifolia	H	H5	H5	3	4	7.74596669241483	2	7.38905609893065	3	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	su	Siliqua	raceme	2	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
8330	Hypericum_maculatum	H	H5	H5	3	7	6.70820393249937	1	2.71828182845905	3	7	0.112583333333333	1.52210538453846	36.3567145276923	31.0450239305128	238.42710325	251.713551625	NA	6	5	5	6	m	seed	nopers	wind	sp	Capsule	cyme	2	Chlorophyllian	2	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
16439	Koeleria_vallesiana	H	H5	H5	NA	NA	5	3	20.0855369231877	3	8	0.4649	NA	NA	NA	NA	NA	8	1	8.5	1	8	i	seed	nopers	wind	sp	Caryopsis	panicle	2	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
446	Laserpitium_halleri	H	H5	H5	3	NA	6.32455532033676	3	20.0855369231877	3	8	1.2	NA	NA	NA	NA	223.9	NA	NA	NA	NA	NA	NA	NA	nopers	wind	sp	Achene	umbel	2	Chlorophyllian	4	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
457	Laserpitium_siler	H	H5	H5	3	NA	7.74596669241483	3	20.0855369231877	3	7	8.66	249.74696345	21.6570435966667	21.6570435966667	249.936352333333	249.936352333333	NA	NA	NA	NA	NA	NA	seed	nopers	wind	sp	Achene	umbel	2	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2500	Leontodon_autumnalis	H	H5	H5	3	3	4.47213595499958	3	20.0855369231877	3	7	0.767771929842105	2.98970588235294	27.436	26.5051428571429	172.99	160.0975	NA	5.33333333333333	5.33333333333333	4.66666666666667	7	m	seed	nopers	wind	su	Achene	raceme	3	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
2509	Leontodon_hispidus	H	H5	H5	3	NA	5	3	20.0855369231877	3	7	1.13522333331579	22.745	22.91375	24.1679166666667	161.843333333333	150.423333333333	NA	4.66666666666667	7	5	8	m	seed	nopers	animal	sp	Achene	solitary	3	Chlorophyllian	5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
14713	Luzula_sieberi	H	H5	H5	3	NA	7.07106781186548	3	20.0855369231877	3	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	animal	sp	Capsule	cyme	2	Chlorophyllian	2	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
16645	Phleum_alpinum subsp.rhaeticum	H	H5	H5	1	NA	5.47722557505166	3	20.0855369231877	3	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	sp	Caryopsis	spike	3	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
10590	Pulsatilla_alpina	H	H5	H5	3	NA	5	3	20.0855369231877	1	6	5.25	NA	NA	9.04	NA	288.45	2	5	8	3	8	m	seed	nopers	wind	sp	Achene	NA	2	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
10646	Ranunculus_bulbosus	H	H5	H5	3	NA	5.09901951359278	4	54.5981500331442	1	8	3.12637962966667	10.8133333333333	19.72	20.715	NA	185.056666666667	6	3.33333333333333	7	3.33333333333333	7	m	seed	nopers	wind	sp	Achene	cyme	3	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
8742	Salvia_pratensis	H	H5	H5	1	11	7.07106781186548	4	54.5981500331442	3	7	2.53714166666667	65.76	21.97	27.3266666666667	NA	161.77	NA	3	8	4	8	m	seed	nopers	wind	sp	Achene	spike	2	Chlorophyllian	4	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
5406	Silene_flos-jovis	H	H5	H5	3	8	6.32455532033676	2	7.38905609893065	3	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	sp	Capsule	cyme	1	Chlorophyllian	2	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
16932	Stipa_eriocaulis subsp.eriocaulis	H	H5	H5	3	NA	7.07106781186548	3	20.0855369231877	3	9	NA	NA	NA	NA	NA	NA	7	2	8	NA	9	i	seed	nopers	wind	sp	Caryopsis	panicle	1	Chlorophyllian	2	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3209	Tolpis_staticifolia	H	H5	H5	3	3	4.79583152331272	3	20.0855369231877	3	8	0.1295	NA	NA	27.2	NA	114.44	4	4	8	2	9	i	seed	nopers	wind	su	Achene	raceme	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
16969	Trisetum_flavescens	H	H5	H5	1	NA	7.41619848709566	3	20.0855369231877	3	7	0.336772727272727	3.85	25.43	23.6911111111111	NA	315.633333333333	NA	NA	NA	4.66666666666667	7	m	seed	nopers	animal	sp	Caryopsis	panicle	4	Chlorophyllian	2	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
3709	Arabis_alpina	H	H6	NA	3	5	5.47722557505166	1	2.71828182845905	3	5	0.251285714285714	NA	26.32	26.32	NA	NA	3	5	8	3	6	m	seed	pers	wind	sp	Siliqua	raceme	0	Chlorophyllian	1	herb	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
15600	Avenula_pubescens	H	H6	H6	1	NA	8.94427190999916	3	20.0855369231877	3	7	1.85145	9.42333333333333	21.19	20.7783333333333	NA	264	NA	3	7	4	6	m	NA	nopers	animal	sp	Caryopsis	panicle	3	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
15624	Brachypodium_rupestre	H	H6	H6	3	NA	8.36660026534076	3	20.0855369231877	3	6	2.57	NA	NA	NA	NA	NA	5	4	7	3	6	m	seed	nopers	animal	sp	Caryopsis	spike	2	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
1080	Cacalia_alliariae	H	H6	H6	3	NA	10.9544511501033	5	148.413159102577	3	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	m	NA	nopers	wind	sp	Achene	NA	1	Chlorophyllian	3	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
15744	Calamagrostis_varia	H	H6	H6	3	NA	8.66025403784439	5	148.413159102577	3	5	0.1064285715	NA	NA	NA	NA	NA	3	5	8	3	6	m	seed	nopers	wind	su	Caryopsis	panicle	1	Chlorophyllian	3	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
3941	Cardamine_pentaphyllos	H	H6	H6	3	3	6.32455532033676	1	2.71828182845905	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	s	NA	nopers	no	sp	Siliqua	raceme	0	Chlorophyllian	NA	herb	0	1	0	0	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
13933	Carex_flacca	H	H6	H6	3	NA	6.32455532033676	4	54.5981500331442	3	6	0.954895	5.395	14.04	15.6	378.41	346.103333333333	2	6.33333333333333	7.33333333333333	2.66666666666667	7	m	veget	nopers	wind	sp	Achene	NA	2	Chlorophyllian	3	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
290	Chaerophyllum_aureum	H	H6	H6	3	6	8.94427190999916	1	2.71828182845905	3	6	6.7885	NA	20.17	20.17	NA	NA	5	6	9	9	6	m	seed	nopers	animal	sp	Achene	umbel	2	Chlorophyllian	3.5	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
302	Chaerophyllum_villarsii	H	H6	H6	3	3	8.66025403784439	1	2.71828182845905	3	6	4.43	209.710625	48.8264049275	48.8264049275	163.552085666667	163.552085666667	NA	NA	NA	NA	NA	NA	NA	nopers	animal	sp	Achene	umbel	3	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
1455	Cicerbita_alpina	H	H6	H6	3	NA	10.9544511501033	3	20.0855369231877	3	6	1.0773035715	137.515	38.145	38.145	135.135	135.135	3	6	6	7	6	m	seed	nopers	wind	su	Achene	corymb	1	Chlorophyllian	2	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
9271	Epilobium_angustifolium	H	H6	H6	3	20	10.4163333279998	5	148.413159102577	3	6	0.138116666666667	22.4044230769231	24.2527220792857	22.4535038967857	226.005444166667	227.002722083333	NA	5	5	8	8	m	seed	nopers	animal	sp	Capsule	raceme	0	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
15985	Festuca_altissima	H	H6	H6	3	NA	9.21954445729289	3	20.0855369231877	3	3	0.73815575	26.5	37.51	29.505	260.47	260.47	5	5	4	5.5	3	s	seed	nopers	wind	sp	Caryopsis	panicle	0	Chlorophyllian	1	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
