CODE_CBNA	MATURITY	LONGEVITY	HEIGHT	WOODY	LHIST	DISPERSAL	LIGHT	LIGHT_TOLERANCE	NITROGEN	NITROGEN_TOLERANCE	MOISTURE	GRAZ_MOW_TOLERANCE	PALATABILITY
16449			60	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	4	1	5	2	
16461	1		45	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	4	1	3.5	4	
16465			22.75	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	4	1	3	4	4
16468				Herbaceous	Therophyte		4	1	3	1	3		
16469			50	Herbaceous	Therophyte	5	4	1	4	1	2		
16471				unknown					3				
16476				Herbaceous	Therophyte		3	1	4	1	3		
16484			40	Herbaceous	Geophyte_Hemicryptophyte	3	4	2	1.5	1	1.5		
16486				unknown		3			2				
16489				Herbaceous	Geophyte_Hemicryptophyte	3	4	2	2	1	1.5		
16495			23	Herbaceous	Geophyte_Hemicryptophyte	3	4	2	1.5	1	1.5		
16496			40	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	3	1	2.5		4
16503				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	1		
16504			39	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	3	1	2.5		
16505			5.5	Herbaceous	Therophyte	1	5	1	1.5	1	1.5		
16507			16	Herbaceous	Therophyte		4	1	3	1	1		
16509			75	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	3	1	3		4
16512				Herbaceous	Therophyte		2	2	4	1	3		
16516				Herbaceous	Geophyte_Hemicryptophyte		4	1	4	1	3		
16522			60	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	2	1	4	2	4
16524	3		100	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	3	1	3	2	4
16525			41	unknown		7							4
16538	2		15	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	1.5	1	3	2	2
16544				unknown	Chamaephyte_H		3	1	2	1	3.5		
16546			12.75	Herbaceous	Geophyte_Hemicryptophyte		5	1	1	1	2.5	2	4
16553			20	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	2	1	2.5	2	
16554				Herbaceous	Therophyte		4	1	3	1	4.5	3	
16564			45	Herbaceous	Therophyte	7	4	1	4	1	2		
16572			60	Herbaceous	Therophyte	2	3	1	4	1	2.5		
16586			60	Herbaceous	Therophyte	2	4	1	4	1	2		
16601				Herbaceous	Therophyte		3	1	5	1	3.5		
16613			60	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	3.5	1	4.5		
16614			25	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	4	1	4.5		
16621				unknown	Geophyte_Hemicryptophyte		5	1	2	1	1.5	2	
16624			100	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	4	1	4	3	
16625				Herbaceous	Geophyte_Hemicryptophyte		4	1	4	1	4	3	
16629				Herbaceous	Therophyte		4	1	3	1	2		
16642	3		15.65	Herbaceous	Geophyte_Hemicryptophyte	3	4	1			3	3	4
16643			30	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	2	1	4	3	4
16645	3		30	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	4	1	3.5	3	4
16648	1		9.5	Herbaceous	Therophyte	3	4	1	2	1	2	2	
16656			42.5	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	3	1	3.5	2	
16660			19.5	Herbaceous	Therophyte	3	4	1	2.5	1	1.5	1	
16662			35	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	2	1	1	2	
16663			34.55	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	4	1	3	4	4
16669			60	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	4	1	3	4	4
16670			30	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	2.5	1	2	2	4
16676				unknown		5			4				
16678			245	Herbaceous	Geophyte_Hemicryptophyte		3	1	4	2	4.5	2	
16688			50	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	1.5	1	1.5		
16689			70	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	3	1	1.5		
16693			70	Herbaceous	Geophyte_Hemicryptophyte	6	4	2	2.5	1	2.5		
16694				Herbaceous	Geophyte_Hemicryptophyte		3	1	3	1	2		
16696	3		8	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	3.5	2	3.5	3	4
16701	2		40	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2.5	1	2	4	4
16702	1		16	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	4	2	3	5	4
16709				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	1	1	
16712			15	Herbaceous	Geophyte_Hemicryptophyte		5	1	1.5	1	1	1	
16713				unknown		6							
16716			15.5	Herbaceous	Geophyte_Hemicryptophyte	7	4	2	3	2	1.5	2	4
16717			20	Herbaceous	Geophyte_Hemicryptophyte		4	2	3	2	1.5	2	4
16719				unknown		6							4
16723	3		24	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	1.5	1	3.5	1	4
16725			18	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	2.5	1	3.5	3	4
16728			30	Herbaceous	Geophyte_Hemicryptophyte	5	5	1	3.5	1	1.5	2	
16740			40	Herbaceous	Geophyte_Hemicryptophyte	6	3	1	2.5	1	2	2	
16744			15	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	1.5	1	2.5	2	
16746				Herbaceous	Geophyte_Hemicryptophyte	6	4	1	4	1	3.5	4	
16747			86.5	Herbaceous	Geophyte_Hemicryptophyte	6	3	1	4	1	4	2	
16748			17	Herbaceous	Therophyte	6	4	1	4	1	1.5	5	
16750	3		15	Herbaceous	Geophyte_Hemicryptophyte	5	5	1	1.5	1	3.5		4
16756			12	Herbaceous	Geophyte_Hemicryptophyte	6	5	1	1.5	1	3.5		
16758			38.5	Herbaceous	Geophyte_Hemicryptophyte	3	3	1	2.5	1	2.5	2	4
16763			80	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	3	1	4.5	3	
16765			12	Herbaceous	Geophyte_Hemicryptophyte	6	5	1	2.5	1	1	2	
16767	3		25.625	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	3.5	1	3.5	5	4
16782	3		9	Herbaceous	Geophyte_Hemicryptophyte	7	5	1	4	2	3.5	5	4
16786			24.207	Herbaceous	Geophyte_Hemicryptophyte	7	3	1	3.5	1	3.5	4	4
16788				Herbaceous	Geophyte_Hemicryptophyte		3	2	4	1	4	3	
16789				unknown									4
16796			30	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	3	1	4		
16800			30	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	3	1	4		
16806				unknown	Chamaephyte_H		3	1	4	1	3		
16808			15	Herbaceous	Therophyte	6	5	1	4	1	2		
16811			30	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	3.5	1	3.5		
16815				Herbaceous	Geophyte_Hemicryptophyte		4	1	4	1	3		
16828			65	Herbaceous	Geophyte_Hemicryptophyte	7	3	2	4	1	3.5	3	
16829				Herbaceous	Geophyte_Hemicryptophyte		3	2	4	1	3.5	3	
16831			12	Herbaceous	Therophyte	6	5	1	2	1	1		
16846			8.5	Herbaceous	Therophyte	3	5	1	3	1	2		
16853				Herbaceous	Therophyte		5	1	3	1	2.5		
16858			40	Herbaceous	Geophyte_Hemicryptophyte	3	4	2	2	1	2	2	
16860	3		15	Herbaceous	Chamaephyte_H	6	4	1	2	1	2	2	4
16868			6	Herbaceous	Geophyte_Hemicryptophyte	3	5	1	1	1	2	1	
16870				Herbaceous	Therophyte		4	1	4	1	2.5		
16876				Herbaceous	Therophyte		4	1	4	1	2.5		
16881				Herbaceous	Therophyte		4	1	4	1	2		
16884				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	3.5	2	
16885	1		40.5	Herbaceous	Therophyte	6	4	1	4	1	2		
16887	1		40	Herbaceous	Therophyte	6	4	1	4	1	2.5		
16889				Herbaceous	Therophyte		4	1	4	1	2		
16890				Herbaceous	Therophyte		4	1	4	1	2.5		
16892				Herbaceous	Therophyte		4	1	4	1	2.5		
16893			50	Herbaceous	Therophyte	6	4	1	4	1	2.5		
16894			30	Herbaceous	Therophyte	6	4	1	4	1	2.5		
16896				Herbaceous	Therophyte		4	1	3	1	2		
16897	1		90	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	4	1	2		
16916			60	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	3	1	2		
16917			30	Herbaceous	Geophyte_Hemicryptophyte	7	5	1	2	1	2		
16926			80	Herbaceous	Geophyte_Hemicryptophyte	6	5	2	1.5	1	1	1	
16928			59	Herbaceous	Geophyte_Hemicryptophyte	6	5	1	1.5	1	1	1	
16929				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	1	1	
16931				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	1	1	
16932	6		50	Herbaceous	Geophyte_Hemicryptophyte	5	5	1	1.5	1	1	1	4
16933			50	Herbaceous	Geophyte_Hemicryptophyte	6	5	1	1.5	1	1	1	
16942			60	Herbaceous	Geophyte_Hemicryptophyte	6	5	1	1.5	1	1	1	
16945			43	Herbaceous	Geophyte_Hemicryptophyte		5	1	1.5	1	1	1	
16947				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	1	1	
16950				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	1	1	
16959	1		12.5	Herbaceous	Therophyte	6	5	1	3.5	1	1		
16968	3		4	Herbaceous	Geophyte_Hemicryptophyte	3	5	1	1.5	1	3.5		4
16969	3		19	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	4	1	3	4	4
16975			16.28	Herbaceous	Geophyte_Hemicryptophyte		4	1	3.5	1	3	4	4
16977				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	3	4	
16980				Herbaceous	Therophyte		4	1	2	1	1		
16985				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	3		
16986			12	Herbaceous	Geophyte_Hemicryptophyte	3	5	1	1.5	1	3		
16991			101.5	Herbaceous	Therophyte		4	1	4	1	2.5		
16995				Herbaceous	Therophyte		4	1	3	1	2		
17003				Herbaceous	Therophyte		4	1	2	1	2.5		
17011				Herbaceous	Therophyte		4	1	3	1	2		
17021			26.5	Herbaceous	Therophyte	6	4	1	2	1	1		
17024			11.5	Herbaceous	Therophyte	5	4	1	1.5	1	1.5		
17026	1		20	Herbaceous	Therophyte	6	4	1	3	1	1		
17028				Herbaceous	Therophyte		4	1	3	1	1		
17031	1			unknown									
17034				Herbaceous	Therophyte		4	1	3	1	1		
17036			20	Herbaceous	Therophyte	6			1				
17038				Herbaceous	Therophyte		4	1	2	1	1.5		
17039			25	Herbaceous	Therophyte	6	4	1	3	1	1		
17048			15	Herbaceous	Therophyte	6	4	1	2	1	1.5		
17062				Herbaceous	Therophyte		4	1	4	1	2.5		
17064				unknown	Helophyte_Hydrophyte		4	1	3	1	4.5		
17065				unknown	Helophyte_Hydrophyte		4	1	3	1	4.5		
17066				Herbaceous	Geophyte_Hemicryptophyte		3	1	3	1	5		
17074	1			Herbaceous	Helophyte_Hydrophyte	6	4	1	3	2	5		
17075				Herbaceous	Helophyte_Hydrophyte		4	1	4	1	5		
17076			2	Herbaceous	Helophyte_Hydrophyte	6	4	1	2	1	5		
17077				Herbaceous	Helophyte_Hydrophyte	6	3	1	3.5	1	5		
17079			2	Herbaceous	Helophyte_Hydrophyte	6	4	1	2	1	5		
17080				Herbaceous	Helophyte_Hydrophyte		4	1	3	2	5		
17081				Herbaceous	Helophyte_Hydrophyte	6	3	1	3	2	5		
17084				Herbaceous	Helophyte_Hydrophyte	6	4	1	2	1	5		
17085				Herbaceous	Helophyte_Hydrophyte		4	1	3	1	5		
17086			2	Herbaceous	Helophyte_Hydrophyte	6	4	1	2	1	5		
17092				Herbaceous	Helophyte_Hydrophyte	6	3	1	3	1	5		
17097			2	Herbaceous	Helophyte_Hydrophyte	6	4	1	3	1	5		
17099			2	Herbaceous	Helophyte_Hydrophyte	6	4	1	3	1	5		
17101				Herbaceous	Helophyte_Hydrophyte	6	4	1	3	1	5		
17103				Herbaceous	Helophyte_Hydrophyte	6	3	1	4	1	5		
17104				Herbaceous	Helophyte_Hydrophyte	6	3	1	3	1	5		
17107				Herbaceous	Helophyte_Hydrophyte		4	1	2	1	5		
17108				Herbaceous	Helophyte_Hydrophyte		3	1	2	1	5		
17109				Herbaceous	Helophyte_Hydrophyte	6	3	1	3	1	5		
17118				Herbaceous	Helophyte_Hydrophyte	6	4	1	3	1	5		
17121				unknown									
17132			50	Frutescent	Chamaephyte_S	6	2	1	2	1	2.5		
17134				unknown	Chamaephyte_H		2	1	3	1	2.5		
17137			20	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	1	1	5	1	
17139			100	Suffrutescent	Chamaephyte_S	6	3	1	4	1	2.5		
17144			11.5	Herbaceous	Helophyte_Hydrophyte	1	4	1	1	1	5		
17146	3		40	Herbaceous	Helophyte_Hydrophyte	1	4	1	4	1	5		
17147			59	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	3.5	2	5	2	
17148				Herbaceous	Geophyte_Hemicryptophyte		4	1	4	2	5	2	
17150			80	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	3	1	5	2	
17151			3	Herbaceous	Helophyte_Hydrophyte	1	4	1	2	1	5		
17158			30	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	3	1	3.5		
17161			150	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	4	2	5	2	
17165			150	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	4	2	5	2	
17167			150	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	4	2	5	2	
17168			90	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2.5	1	5	2	
17171			65	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2.5	1	4	2	
17175				Herbaceous	Geophyte_Hemicryptophyte		4	1	4	2	5	2	
17188				Herbaceous	Helophyte_Hydrophyte	4	3	1	4	2	5		
17190				Herbaceous	Helophyte_Hydrophyte		3	1	4	2	5		
17195				Herbaceous	Helophyte_Hydrophyte		3	1	4	2	5		
17285				Frutescent	Phanerophyte		3	1	2	1	2.5		
17296			1500	Frutescent	Phanerophyte	2	4	1	3	1	2.5		
17297		420.5	400	Frutescent	Chamaephyte_S	6	4	1	2	1	2	1	3
17307		200	250	Frutescent	Chamaephyte_S	6	4	1	2	1	1.5		
17309		200		Frutescent	Phanerophyte		4	1	1.5	1	1.5		
17310				unknown		6							
17311		100	250	Frutescent	Chamaephyte_S		5	1	1.5	1	1.5		
17313		103	43	Frutescent	Chamaephyte_S	6	4	1	1.5	1	1.5		
17314		103	27.5	Frutescent	Chamaephyte_S	6	4	1	1.5	1	2		1
17315		250	600	Frutescent	Phanerophyte	6	5	1	1.5	1	1		
17319				Frutescent	Phanerophyte		3	1	2	1	2		
17322				Frutescent	Phanerophyte		3	1	2	1	3		
17324				Frutescent	Phanerophyte		3	1	2	1	2		
17334		11		unknown	Chamaephyte_H		5	1	2	1	1		
17337			80	Frutescent	Chamaephyte_S	6	5	1	2	1	1.5		
17338			20	Frutescent	Chamaephyte_S	6	5	1	1.5	1	1.5		
17343			3750	Frutescent	Phanerophyte	4	1	2	3	1	4		3
17347			18.44	unknown									
17350			3000	unknown									
17353			2500	Frutescent	Phanerophyte	6	4	1	2	1	1.5		
17356		1100	3000	Frutescent	Phanerophyte	6	4	1	2	1	3		1
17363		600	3750	Frutescent	Phanerophyte	6	1	2	3	1	3		3
17370		1000	700	Frutescent	Phanerophyte	5	3	2	2	1	3		3
17372		200	1050	Frutescent	Phanerophyte	6	5	1	2	1	1.5		
17384		500		Frutescent	Phanerophyte		4	1	2	1	2.5		
17385		600	2750	Frutescent	Phanerophyte	5	4	1	2	1	2		
17386			1500	Frutescent	Phanerophyte	5			2				
17387		600		Frutescent	Phanerophyte		4	1	2	1	2		
17389		500	2500	Frutescent	Phanerophyte	6	5	1	2	1	1.5		
17391		500		Frutescent	Phanerophyte		4	1	2	1	2.5		
17395				Frutescent	Phanerophyte		3	1	2	1	3		
17396		600	3000	Frutescent	Phanerophyte	6	4	1	2	2			3
17400		200	600	Frutescent	Phanerophyte	5	4	1	2	1	2.5		3
17404		600	6500	Frutescent	Phanerophyte		2	1	2	1	3		
17408		450	1500	Frutescent	Chamaephyte_S	6	2	1	2	1	2.5		3
17445			18	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	2	1	3.5		
17447			10	Herbaceous	Therophyte	5	3	2	1	1	2		
17448				Herbaceous	Geophyte_Hemicryptophyte		5	1	1	1	2		
17464	6		21.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	3		1
17468			13	Herbaceous	Geophyte_Hemicryptophyte	5	5	1	1	1	1.5		
17478			27.5	Herbaceous	Geophyte_Hemicryptophyte	3	3	2	2	1	2		
17483				Herbaceous	Geophyte_Hemicryptophyte		3	2	2	2	3		
17487			11	Herbaceous	Geophyte_Hemicryptophyte	5	5	2	1.5	2	1.5		
17488				Herbaceous	Geophyte_Hemicryptophyte		3	2	3	1	2		
17489			13.5	Herbaceous	Geophyte_Hemicryptophyte	5	5	1	1.5	1	2		
17490			12.5	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	2.5	1	2.5		
17492			15	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1.5	1	2		
17496			7	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	1.5	1	2		
17501			6	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1.5	1	2		
17504				Herbaceous	Geophyte_Hemicryptophyte		2	2	2	1	3		
17505				Herbaceous	Geophyte_Hemicryptophyte		3	2	3	1	3		
17507			30	Herbaceous	Geophyte_Hemicryptophyte	3	3	2	2	1	2.5		
17508			5	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1	1	1		
17509			10	Herbaceous	Geophyte_Hemicryptophyte	5	2	2	2	1	3.5		1
17510			5.5	Herbaceous	Geophyte_Hemicryptophyte		4	2	2	1	2		
17511			6	Herbaceous	Geophyte_Hemicryptophyte	5	4	2	1	1	2		
17512			8.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	2	1.5	1	2		
17514			40	Herbaceous	Geophyte_Hemicryptophyte	3	2	2	3	1	3.5		
17515				Herbaceous	Geophyte_Hemicryptophyte		2	2	2	1	1		
17519	6		6	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1	1	1.5		1
17521			14	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	1.5	1	2		
17523			10	Herbaceous	Geophyte_Hemicryptophyte		3	2	1.5	1	2		
17524			10	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	1.5	1	2		
17525			10	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	1.5	1	2		1
17526			10	Herbaceous	Geophyte_Hemicryptophyte		3	2	1.5	1	2		
17544			2	Herbaceous		5	4	2	3.5	1	5		
17545				unknown			3	2	2	1	5		
17548			36.5	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	2	1	2.5	2	
17552			77.5	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	2	2	3	2	
17567				Herbaceous	Geophyte_Hemicryptophyte		5	1	3	1	3.5		
17570			102.5	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	3	1	3		
17573			75	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	3	1	3		
17575			75	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	2	1	3		
17584			60	Herbaceous	Geophyte_Hemicryptophyte	3	2	2	2.5	1	3.5	1	
17586			57.5	Herbaceous	Geophyte_Hemicryptophyte	3	3	2	2	1	4.5	1	
17587	1		67.5	Herbaceous	Geophyte_Hemicryptophyte	3	2	2	3	1	3.5	1	1
17588			75	Herbaceous	Geophyte_Hemicryptophyte	4	2	2	2.5	1	3.5	1	
17589	1		72.5	Herbaceous	Geophyte_Hemicryptophyte	3	2	2	3	1	3.5	1	1
17594				Herbaceous	Geophyte_Hemicryptophyte		3	2	2	1	3		
17595				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2.5		
17598				Herbaceous	Geophyte_Hemicryptophyte		2	2	3	1	3.5	1	
17601			40	Herbaceous	Geophyte_Hemicryptophyte	5	4	2	1.5	1	3		
17604				Herbaceous	Geophyte_Hemicryptophyte		4	2	3	1	3	1	
17605		150	35	Herbaceous	Geophyte_Hemicryptophyte	5	4	2	1.5	1	3		
17626	1		70	Herbaceous	Geophyte_Hemicryptophyte	3	3	1	3	1	3.5		
17629				Herbaceous	Geophyte_Hemicryptophyte		2	1	3	1	3.5		
17635			19	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	2.5	1	3		
17637			77.5	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	2.5	1	3.5		
17641			33	Herbaceous	Geophyte_Hemicryptophyte	6	3	2	3	1	3.5	2	1
17643			100	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	3	1	5		
17645			70	Herbaceous	Chamaephyte_H	5	2	2	3	1	4		
17650			32.5	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2	1	4.5	2	
17651				Herbaceous	Geophyte_Hemicryptophyte		3	2	2	1	4	2	
17652			67.5	Herbaceous	Chamaephyte_H	5	4	1	2.5	1	3		
17654			31.5	Herbaceous	Geophyte_Hemicryptophyte	3	2	2	3	1	4		
17655			102.5	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	3	1	4.5	2	
17656			20	Herbaceous	Chamaephyte_H	5	4	1	2.5	1	4.5	1	
17664				Herbaceous	Geophyte_Hemicryptophyte		2	1	1	1	4		
17674				Herbaceous	Helophyte_Hydrophyte		3	1	1	1	5		
17678				Herbaceous	Helophyte_Hydrophyte		3	1	1	1	5		
17689			5.5	Suffrutescent	Chamaephyte_S	5	4	2	1	1	3	1	
17690				unknown	Chamaephyte_H		3	2	1	1	3.5	1	
17693				unknown	Chamaephyte_H		4	2	1	1	3	1	
17695				unknown	Chamaephyte_H		4	2	1	1	3	1	
17701	10		13	Suffrutescent	Chamaephyte_S	5	3	1	1	1	3		
17703			6.5	Suffrutescent	Chamaephyte_S	5	5	1	1	1	4.5	1	
17706	20		18.5	Suffrutescent	Chamaephyte_S	4	1	1	1	1	3		
17707			15	Suffrutescent	Chamaephyte_S	3	3	2	1	1	3	1	
17717			8.5	Herbaceous	Helophyte_Hydrophyte	5	4	1	3	2	4.5		
17720			8	Herbaceous	Helophyte_Hydrophyte	5	4	1	1.5	1	4.5		
17724				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	2		
17725			3	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1.5	1	3	2	
17728				Herbaceous	Geophyte_Hemicryptophyte		3	2	2	1	2		
17730				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2	1	
17732				Herbaceous	Geophyte_Hemicryptophyte		5	1	1	1	4	1	
17737			12	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	2	1	4	1	
17744			100	Herbaceous	Geophyte_Hemicryptophyte	3	3	2	3	1	4		
17747			25	Herbaceous	Geophyte_Hemicryptophyte	3	3	1	2	1	3		
17749			25	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	2	1	2.5		
17750			27.5	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	2	1	2.5		
17756				Herbaceous	Geophyte_Hemicryptophyte		2	1	2	1	3.5		
17758				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	3.5		
17761				unknown			4	1	2	1	5		
17766			6	Herbaceous	Chamaephyte_H	5	3	1	1	1	2		
17767			4.5	Herbaceous	Chamaephyte_H	5	3	1	2	1	3.5	2	
17769			6	Herbaceous	Chamaephyte_H	5	3	1	2	1	3.5	3	
17777			62.5	Herbaceous	Geophyte_Hemicryptophyte	5	2	1	2.5	1	4		
17778			26.5	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	2.5	1	3		
17789			45	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	3	1	4.5	2	
17797			60	Herbaceous	Geophyte_Hemicryptophyte	5	2	2	3	2	3.5		
17798	1		75	Herbaceous	Geophyte_Hemicryptophyte	3	2	2	3	1	3		1
17802	1		21	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1.5	1	3.5		
17804				Herbaceous	Geophyte_Hemicryptophyte								
17805				Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	3.5		
17806			30	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	2	1	3.5		1
17811				Herbaceous	Geophyte_Hemicryptophyte		3	2	2	1	3.5		
17812				Herbaceous	Geophyte_Hemicryptophyte		3	2	2	1	3.5		
17813			25	Herbaceous	Geophyte_Hemicryptophyte	3	3	2	2	1	3.5		
17821			25	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	2.5	1	3		
17822	3.5		20	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	2.5	1	2.5		1
17823				Herbaceous	Geophyte_Hemicryptophyte		2	2	4	1	3.5		
17838	6		9	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	1.5	1	3.5		1
17841				Herbaceous	Geophyte_Hemicryptophyte		4	2	2	1	2		
17844			15	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	3		
20000			200	Frutescent	Chamaephyte_S	6			2				
20001				Herbaceous	Geophyte_Hemicryptophyte	3							
20002		2	35	Herbaceous	Geophyte_Hemicryptophyte	2	2	2	3	1	3.5		
40001			23	Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	1	2	
40004			150	Frutescent	Chamaephyte_S	6	4	1	2	1	2		
40005			40	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	2	1	2		
40010				Herbaceous	Geophyte_Hemicryptophyte		2	1	3	1	3		
40012				unknown									
40014			6	Herbaceous	Geophyte_Hemicryptophyte	2	5	1	1.5	1	2		
40020				Frutescent	Phanerophyte		3	1	2	1	2.5		
40022				Herbaceous	Geophyte_Hemicryptophyte		3	1	4	1	4.5		
40023			35	Suffrutescent		6	4	1					
40027				unknown		3			2				
40028	3	6	4.875	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	4	1	3.5	3	4
40030			10	Herbaceous	Geophyte_Hemicryptophyte	3							
40035		300		Frutescent	Phanerophyte		4	1	3	1	3		
40041			30	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	2.5	1	2	2	
40052		3		Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2	2	
40059		9		Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	1		
40066				Herbaceous	Geophyte_Hemicryptophyte		1	1	2	1	3.5		
40067				Frutescent	Phanerophyte		3	1	2	1	1.5		
40070				Herbaceous	Geophyte_Hemicryptophyte		2	1	3	1	3		
40108			60	Herbaceous	Therophyte	2			3				
40109			25	Herbaceous	Geophyte_Hemicryptophyte		2	2	3.5	1	3		
40113				Herbaceous	Geophyte_Hemicryptophyte	5							
40116			30	Herbaceous	Therophyte	6	3	2	3	1	3		
40128			15	Suffrutescent	Chamaephyte_S		3	2	1.5	1	2		
40129			75	Suffrutescent	Chamaephyte_S				3				
40137				Frutescent	Phanerophyte		4	1	2	1	2		
40140				Herbaceous	Geophyte_Hemicryptophyte		3	2	3	1	2		
40142				unknown		2			1				
40144			43	Herbaceous	Chamaephyte_H	6	4	1	2	1	1	3	
40145			40.5	Herbaceous	Chamaephyte_H	5	4	1	2.5	2	2	4	
40146		300		Frutescent	Phanerophyte		3	1	3	1	2		
40151			20	Herbaceous	Therophyte	1	4	1	2	1	1.5	1	
40152			60	Herbaceous	Geophyte_Hemicryptophyte	2	3	2	2	1	2	2	
40153			80	Herbaceous	Geophyte_Hemicryptophyte	3	3	1	2	1	2	1	
40154			50	Herbaceous	Geophyte_Hemicryptophyte	2	3	1	2	1	3	1	
